agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-4o,CoT,,0.0270676687359809,huber,0.079216793179512,0.1015342772006988,0.8772073030865941,0.0418300252407789,-1091.9322394032129,-1081.490322633187,0.0878902581545672,0.0749239312654191,0.9143003677927256,0.0459467300491689,0.0273961856283924,0.0005154145712202,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:09:28.252780+00:00,0.5055516958236694,0.442186564207077,0.5055516958236694,0.442186564207077,0.0455659590661525,-1.5255179405212402,0.5204474329948425,2.999993324279785,0.5204474329948425,2.999993324279785,,,,,,,,
o3,CoT,,0.0239530969411134,huber,0.0837935730814933,0.0992924943566322,0.8631777972220657,0.0316445934746799,-1065.693969229498,-1055.353757114499,0.0913417395921564,0.0786551699578433,0.8899848551954335,0.0464400433960186,0.0510504465299368,0.0065226942212949,11.0,232,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:11:25.258142+00:00,0.5055516958236694,0.4105425775051117,0.5055516958236694,0.4105425775051117,0.0455659590661525,-1.594832420349121,0.5204474329948425,2.8677706718444824,0.5204474329948425,2.8677706718444824,,,,,,,,
o3-mini,CoT,,0.0431875325739383,huber,0.0955007150769233,0.1225068420171737,0.8764885010944082,0.0666529407724738,-1001.8024198665412,-991.3605030965152,0.1216935928794503,0.1042556074081045,0.8821098671283628,0.0627702068809445,0.0610188656232573,0.0225036352421298,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:11:44.473624+00:00,0.5055516958236694,0.4452472627162933,0.5055516958236694,0.4452472627162933,0.0455659590661525,-1.3683055639266968,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,,,
claude-3-5-haiku-20241022,numeric,,0.020637547597289,huber,0.1489282548427581,0.1860958635807037,0.4177360013308364,0.0376500040292739,-801.1168107525781,-790.6748939825521,0.1948153312156364,0.1277489592631658,0.2362848591247256,0.1470823466084089,0.1081619735016967,0.006951824553085,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:12:13.938988+00:00,0.5055516958236694,0.5062238574028015,0.5055516958236694,0.5062238574028015,0.0455659590661525,-0.6294499635696411,0.5204474329948425,1.2418067455291748,0.5204474329948425,1.2418067455291748,,,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0474424585700035,huber,0.1128397956490516,0.1404729932546615,0.8518845097617667,0.0796943316236138,-936.1152106756128,-925.6732939055868,0.1199399835349074,0.0967038039005163,0.8934008023782826,0.0709505036030354,0.069552739461263,0.015867500594168,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:12:23.618414+00:00,0.5055516958236694,0.4600846767425537,0.5055516958236694,0.4600846767425537,0.0455659590661525,-1.6004440784454346,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,,,
claude-3-haiku-20240307,numeric,,0.0275997631251811,huber,0.1548937857151031,0.1935682743787765,0.3776380729454329,0.0270859837532043,-782.2200018746919,-771.7780851046659,0.1580196459630364,0.1314360598723093,0.430339686046995,0.0877198419716205,0.0669054379968932,-0.0075540226517301,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:12:53.481357+00:00,0.5055516958236694,0.655189037322998,0.5055516958236694,0.655189037322998,0.0455659590661525,-0.3937838077545166,0.5204474329948425,1.226806402206421,0.5204474329948425,1.226806402206421,,,,,,,,
claude-opus-4-20250514,numeric,,0.0325155891478061,huber,0.1102667823433876,0.148758977651596,0.7714782226966915,0.0425412353128194,-908.60540243765,-898.1634856676241,0.0873941370830256,0.0714616673010768,0.9161211365609928,0.050308700073018,0.010648649976109,-0.0065601831584265,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:13:03.890710+00:00,0.5055516958236694,0.4861484467983246,0.5055516958236694,0.4861484467983246,0.0455659590661525,-1.776744365692139,0.5204474329948425,2.999995231628418,0.5204474329948425,2.999995231628418,,,,,,,,
claude-sonnet-4-20250514,numeric,,0.034326497465372,huber,0.084842137992382,0.1038867607712745,0.8935484424742189,0.0453466274775564,-1080.937852035537,-1070.495935265511,0.1003258458230771,0.0814341514941418,0.9081084305805904,0.0585982449442387,0.0398150141853275,0.0199827852213021,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:13:33.172267+00:00,0.5055516958236694,0.4562704563140869,0.5055516958236694,0.4562704563140869,0.0455659590661525,-1.6139206886291504,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,,,
gpt-4,numeric,,0.0226247794926166,huber,0.1661724001169204,0.1862136274576187,0.4285135264698209,0.1145989760756492,-800.8131526562486,-790.3712358862226,0.2456777035126299,0.2102930283907688,-0.0613880064061047,0.1270211644312829,0.143315216808608,-0.0186526116096612,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:14:03.852055+00:00,0.5055516958236694,0.5889148712158203,0.5055516958236694,0.5889148712158203,0.0455659590661525,-0.477981686592102,0.5204474329948425,1.357348918914795,0.5204474329948425,1.357348918914795,,,,,,,,
gpt-4.1,numeric,,0.0515769757330417,huber,0.1040636152029037,0.1378169655799865,0.8696828674183164,0.0956265199929475,-945.2778194502738,-934.8359026802478,0.1488862170066645,0.1187731844231937,0.8526126333999153,0.089777704785373,0.0903166662788752,0.0161898035217415,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:14:14.168255+00:00,0.5055516958236694,0.4645064771175384,0.5055516958236694,0.4645064771175384,0.0455659590661525,-1.3394482135772705,0.5204474329948425,2.999999761581421,0.5204474329948425,2.999999761581421,,,,,,,,
gpt-4.1-mini,numeric,,0.0553858987987041,huber,0.1395773291587829,0.1914561837911605,0.7382527949984161,0.0862004009075462,-787.4862286425599,-777.044311872534,0.1342157856741023,0.1055093159504008,0.8595140117220449,0.0829557796165828,0.0999531798967809,0.0152911008081652,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:14:46.111129+00:00,0.5055516958236694,0.3931120336055755,0.5055516958236694,0.3931120336055755,0.0455659590661525,-1.843000650405884,0.5204474329948425,2.9999983310699463,0.5204474329948425,2.9999983310699463,,,,,,,,
gpt-4o,numeric,,0.0556786246597766,huber,0.1302256137132644,0.1642992049455642,0.8212744438353616,0.0827620407566428,-860.9117103741376,-850.4697936041116,0.1559920992996957,0.1231114311200199,0.8365743138114694,0.0957972367634198,0.1051531531142466,0.0045308712305444,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:15:16.188496+00:00,0.5055516958236694,0.4249116778373718,0.5055516958236694,0.4249116778373718,0.0455659590661525,-1.4255529642105105,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,,,
o3,numeric,,0.0315622128546237,huber,0.0864568874239921,0.1052782014012336,0.8837615165219479,0.048660159856081,-1074.5514720022172,-1064.1095552321913,0.0901502988907466,0.0784086180004206,0.9160724379297592,0.0444878074685083,0.0310465609756383,0.0037447980768752,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:19:17.241208+00:00,0.5055516958236694,0.4493313431739807,0.5055516958236694,0.4493313431739807,0.0455659590661525,-1.4675363302230835,0.5204474329948425,2.9999938011169434,0.5204474329948425,2.9999938011169434,,,,,,,,
o3-mini,numeric,,0.0542730800807476,huber,0.1148211956024169,0.1493931859731674,0.850104080775585,0.0859583470970392,-906.5633206486012,-896.1214038785753,0.1568303046461037,0.1346229320990317,0.8383943783744211,0.080451293392022,0.0909440224504831,0.0191093888111186,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:19:49.095546+00:00,0.5055516958236694,0.4479810893535614,0.5055516958236694,0.4479810893535614,0.0455659590661525,-1.357286810874939,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,,,
gpt-4,numeric-conf,,0.0177413988858461,huber,0.1428856551647186,0.1672942340373993,0.4447238815442482,0.0689287528395652,-852.2405436494226,-841.7986268793967,0.2259925937865577,0.1896871207338391,-0.0227399850025435,0.1228472574951595,0.1085380324811646,-0.0093879773761287,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:20:20.556567+00:00,0.5055516958236694,0.5693333745002747,0.5055516958236694,0.5693333745002747,0.0455659590661525,-0.4970989823341369,0.5204474329948425,1.2402279376983645,0.5204474329948425,1.2402279376983645,,,,,,,,
gpt-4.1,numeric-conf,,0.0427093282341957,huber,0.0882980152964592,0.1134814172983169,0.8928003239611512,0.064972408208996,-1038.5357763251147,-1028.0938595550888,0.1134517839320018,0.096975014539379,0.89869956869194,0.0588825426798202,0.0576747620873378,0.0154238947638959,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:20:30.760109+00:00,0.5055516958236694,0.4341925978660583,0.5055516958236694,0.4341925978660583,0.0455659590661525,-1.5762910842895508,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,,,
gpt-4.1-mini,numeric-conf,,0.0377878919243812,huber,0.1345850378274917,0.2094402909278869,0.563188769057929,0.0579265803098678,-744.3919611191795,-733.9500443491536,0.1432646450960197,0.1137234964605534,0.7412636859880752,0.0871305049180536,0.06084880923683,-0.0192312174222686,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:21:01.065661+00:00,0.5055516958236694,0.419111967086792,0.5055516958236694,0.419111967086792,0.0455659590661525,-1.689156174659729,0.5204474329948425,2.913132429122925,0.5204474329948425,2.913132429122925,,,,,,,,
gpt-4o,numeric-conf,,0.0389931201934814,huber,0.1028116196393966,0.1433660835027694,0.8163124837887539,0.0607659824192524,-926.3298542657662,-915.8879374957404,0.0914674064690234,0.0753988443902044,0.9244705133919896,0.0517812776087196,0.0372372911735014,0.011326635516051,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:21:23.282854+00:00,0.5055516958236694,0.4582624733448028,0.5055516958236694,0.4582624733448028,0.0455659590661525,-1.6728293895721436,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,,,
o3,numeric-conf,,0.0269016586244106,huber,0.0876207575201988,0.1040990799665451,0.8628174283431104,0.0425683572888374,-1079.9578126055649,-1069.515895835539,0.0894621359232542,0.0796614154902371,0.898535003797626,0.040712806904494,0.0430121448545745,0.007959954883113,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:24:42.358499+00:00,0.5055516958236694,0.4181297719478607,0.5055516958236694,0.4181297719478607,0.0455659590661525,-1.585256576538086,0.5204474329948425,2.9999890327453613,0.5204474329948425,2.9999890327453613,,,,,,,,
o3-mini,numeric-conf,,0.0488924980163574,huber,0.1109573543071746,0.1285762190818786,0.8739695744517655,0.0730167558183893,-978.5920373342802,-968.1501205642544,0.1426609373054184,0.1228015681107839,0.8529213820858804,0.0726079740964657,0.0850257362380172,0.0187621797576095,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:25:11.193318+00:00,0.5055516958236694,0.4092341661453247,0.5055516958236694,0.4092341661453247,0.0455659590661525,-1.5216286182403564,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,,,
humans,single_numeric_response,,0.0144358510151505,huber,0.0916809141635894,0.1115776896476745,0.765787397442637,0.0392103850841522,-1046.6564056708366,-1036.2144889008107,0.0690097156131253,0.0567081993637663,0.9054345474773488,0.0393258308739149,0.0357128378237136,-0.0143149806393517,11.0,240,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:25:40.386365+00:00,0.5055516958236694,0.53314208984375,0.5055516958236694,0.53314208984375,0.0455659590661525,-0.9768028259277344,0.5204474329948425,1.7382241487503052,0.5204474329948425,1.7382241487503052,,,,,,,,
claude-3-haiku-20240307,CoT,,0.0315390191972255,huber,0.1338029503822326,0.1769022792577743,0.4804468719072049,0.0744636505842208,-823.435748621724,-809.513192928356,0.3080493785985674,0.2088289127024737,-0.9533983600408832,0.2264617073027273,0.1922534360849496,0.0174553257226943,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:25:50.178268+00:00,0.5055516958236694,0.6905511617660522,0.5055516958236694,0.6905511617660522,0.0455659590661525,-0.3472531735897064,0.5204474329948425,1.5136055946350098,-0.0582337826490402,1.2710641622543335,,,,,,,,
claude-opus-4-20250514,CoT,,0.022261768579483,huber,0.0612562373280525,0.0867531597614288,0.879175763356425,0.0401688520279195,-168.01756883024515,-161.68349307642072,0.0748518316917158,0.0592044543136249,0.922865675193435,0.0457998831552096,0.0485953683202916,-0.0010601070794192,11.0,36,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-25T18:26:05.966372+00:00,0.5055516958236694,0.4923976361751556,0.5055516958236694,0.4923976361751556,0.0455659590661525,-1.4395612478256226,0.5204474329948425,2.4267923831939697,-0.0582337826490402,2.999995231628418,,,,,,,,
gpt-4,CoT,,0.0171001870185136,huber,0.0743994191288948,0.1027065366506576,0.778013588696217,0.0468588300049304,-1084.4221751536618,-1070.4996194602938,0.103632388091132,0.0814266799977331,0.7879187417404877,0.0641043496653525,0.0711046293829426,0.0014571725419073,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:26:20.290944+00:00,0.4715025722980499,0.4773823916912079,0.4715025722980499,0.4773823916912079,-0.0642904788255691,-1.354736328125,-0.0555315837264061,1.3516591787338257,0.9048545360565186,2.5440587997436523,,,,,,,,
gpt-4.1,CoT,,0.0465780273079872,huber,0.0781383886933326,0.1001331731677055,0.9127115222573204,0.0628763454034924,-1096.6020328171255,-1082.6794771237578,0.1139704583475918,0.0965733344852924,0.8943929395673995,0.0605215370124717,0.052049042108384,0.0050845475765791,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:26:35.471822+00:00,0.5055516958236694,0.4551297724246979,0.5055516958236694,0.4551297724246979,0.0455659590661525,-1.366315841674805,0.5204474329948425,2.999997615814209,-0.0582337826490402,3.0,,,,,,,,
gpt-4.1-mini,CoT,,0.0361303761601448,huber,0.0838175043463707,0.1007715836167335,0.8849557669141636,0.038595454494574,-1088.961646606777,-1075.0557923990514,0.1002793589720813,0.0860258501430431,0.8929886574908958,0.0515315722932866,0.0347666601182915,0.0025242005176695,11.0,239,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:27:07.995817+00:00,0.5055516958236694,0.4231714010238647,0.5055516958236694,0.4231714010238647,0.0455659590661525,-1.5568640232086182,0.5204474329948425,2.9999611377716064,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,CoT,,0.0334787778556346,huber,0.0807397291064262,0.1011863723397255,0.8780473504884829,0.0449619825929403,-1091.579765463467,-1077.6572097700991,0.0940492521306426,0.084453474459323,0.901868560237351,0.0413868635931942,0.0348489350215954,0.007450115612962,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:27:40.184650+00:00,0.5055516958236694,0.4408101439476013,0.5055516958236694,0.4408101439476013,0.0455659590661525,-1.5048799514770508,0.5204474329948425,2.8176815509796143,-0.0582337826490402,2.999997615814209,,,,,,,,
o3,CoT,,0.0288752857595682,huber,0.0829325690865516,0.0990784913301467,0.8637669542007534,0.0312950091500734,-1064.6951192302924,-1050.9081697436272,0.0962784062870827,0.082983146526022,0.8777717191895245,0.0488193497480387,0.0477178581098387,0.0126090091649986,11.0,232,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:30:21.024120+00:00,0.5055516958236694,0.4120261371135711,0.5055516958236694,0.4120261371135711,0.0455659590661525,-1.553518772125244,0.5204474329948425,2.9609463214874268,-0.0582337826490402,2.7757034301757812,,,,,,,,
o3-mini,CoT,,0.0505592562258243,huber,0.0955008193850517,0.1225069984793663,0.8764881904245398,0.0666529851034283,-999.8018161925896,-985.8792604992216,0.1216941987427741,0.1042556236639167,0.8821086932705803,0.0627713544707581,0.0610151945189996,0.0225069432999148,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:30:48.722198+00:00,0.5055516958236694,0.4452484846115112,0.5055516958236694,0.4452484846115112,0.0455659590661525,-1.3683297634124756,0.5204474329948425,2.999990940093994,-0.0582337826490402,2.9999988079071045,,,,,,,,
claude-3-5-haiku-20241022,numeric,,0.022981459274888,huber,0.1172913461923599,0.1687587797641754,0.521172325282619,0.0325350392609834,-846.0567736331499,-832.1342179397819,0.1211030822703697,0.0852169578725641,0.7048821135796349,0.086046653777643,0.0382248224634112,0.0110848878369186,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:31:17.261612+00:00,0.4715025722980499,0.4810319244861603,0.4715025722980499,0.4810319244861603,-0.0642904788255691,-1.7954833507537842,-0.0555315837264061,0.7795606255531311,0.9048545360565186,2.9999818801879883,,,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0545440688729286,huber,0.1128395274281501,0.1404729783535003,0.8518845246750631,0.0796936953440308,-934.1152348404812,-920.1926791471134,0.1199372858370738,0.0967004430113416,0.8934055975963902,0.0709505239964739,0.0695477313164508,0.015870197704344,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:31:46.685481+00:00,0.5055516958236694,0.460082858800888,0.5055516958236694,0.460082858800888,0.0455659590661525,-1.6004235744476318,0.5204474329948425,2.999999523162842,-0.0582337826490402,3.0,,,,,,,,
claude-3-haiku-20240307,numeric,,0.031298317015171,huber,0.150876447558403,0.1926651895046234,0.3834317481706615,0.0450737535953521,-782.4646678190754,-768.5421121257075,0.2278084326392883,0.1740225670915661,-0.1839500714847841,0.1470130202547738,0.0610994037353631,0.0157086081577069,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:32:18.092831+00:00,0.5055516958236694,0.6461507081985474,0.5055516958236694,0.6461507081985474,0.0455659590661525,-0.5910306572914124,0.5204474329948425,1.1168373823165894,-0.0582337826490402,1.5963239669799805,,,,,,,,
claude-opus-4-20250514,numeric,,0.0388611145317554,huber,0.1105669066309928,0.1460801064968109,0.7796346066694997,0.040598083846271,-915.3280737699108,-901.405518076543,0.0868842148982075,0.0728685412443045,0.9170971039163486,0.0473185216950508,0.0288169500502673,-0.0001265221472942,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:32:31.043880+00:00,0.5055516958236694,0.4790763556957245,0.5055516958236694,0.4790763556957245,0.0455659590661525,-1.7008423805236816,0.5204474329948425,2.5099706649780273,-0.0582337826490402,2.9999988079071045,,,,,,,,
claude-sonnet-4-20250514,numeric,,0.0407095551490783,huber,0.0848421230912208,0.1038867682218551,0.8935484130786575,0.0453477595932781,-1078.9377857618822,-1065.0152300685145,0.1096907804963047,0.0864329258465406,0.8901524784394853,0.0675382606786325,0.0573287750870893,0.0249794463181134,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:33:00.793956+00:00,0.5055516958236694,0.4562777876853943,0.5055516958236694,0.4562777876853943,0.0455659590661525,-1.6139590740203855,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,,,
gpt-4,numeric,,0.0262019429355859,huber,0.1261849552392959,0.1601715832948684,0.577181475945433,0.0833918698132038,-871.1246123558514,-857.2020566624834,0.169466015878239,0.1181913663943608,0.4949807566653152,0.1214476489993837,0.0695737595811034,-0.0405682031855438,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:33:31.607574+00:00,0.4715025722980499,0.5569178462028503,0.4715025722980499,0.5569178462028503,-0.0642904788255691,-1.419986128807068,-0.0555315837264061,1.0361213684082031,0.9048545360565186,2.999995231628418,,,,,,,,
gpt-4.1,numeric,,0.0603620409965515,huber,0.1040637791156768,0.1378169655799865,0.8696828674183164,0.0956267695873975,-943.2778194502738,-929.355263756906,0.148887809761519,0.1187763377121,0.8526094799421402,0.089776174429987,0.0903194294282884,0.0161893913691694,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:34:04.107664+00:00,0.5055516958236694,0.4645085334777832,0.5055516958236694,0.4645085334777832,0.0455659590661525,-1.33945894241333,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,,,
gpt-4.1-mini,numeric,,0.0613974258303642,huber,0.1395774930715561,0.1914561539888382,0.7382528801226789,0.0862006788142025,-785.486306694306,-771.563751000938,0.1355395752449054,0.1062324273089567,0.8567290780607425,0.0841762902818638,0.1006762018483696,0.014569804681973,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:34:33.832963+00:00,0.5055516958236694,0.3931102454662323,0.5055516958236694,0.3931102454662323,0.0455659590661525,-1.84301233291626,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,numeric,,0.0644188746809959,huber,0.1302265524864196,0.1642992049455642,0.8212744438353616,0.0827596703544259,-858.9117103741376,-844.9891546807696,0.1559948837537761,0.123113702192451,0.836568479472652,0.0957988522364575,0.1051562098842678,0.0045325733495481,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:35:04.399280+00:00,0.4715025722980499,0.4249053001403808,0.4715025722980499,0.4249053001403808,-0.0642904788255691,-1.4255619049072266,-0.0555315837264061,2.9999992847442627,0.9048545360565186,3.0,,,,,,,,
o3,numeric,,0.037410382181406,huber,0.086459033191204,0.1052781268954277,0.8837616727982543,0.0486565619707107,-1072.551794669355,-1058.6292389759872,0.095319889187758,0.0815024770118973,0.9061709490536404,0.0494290149172691,0.034143267463554,0.0041002110911138,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:39:29.248240+00:00,0.5055516958236694,0.4493189752101898,0.5055516958236694,0.4493189752101898,0.0455659590661525,-1.4675594568252563,0.5204474329948425,2.9999990463256836,-0.0582337826490402,2.9999899864196777,,,,,,,,
o3-mini,numeric,,0.0628751143813133,huber,0.1148197129368782,0.1493932008743286,0.8501040674315536,0.0859561402350664,-904.5632992833272,-890.6407435899594,0.1568290350151786,0.1346224098810644,0.838396994943519,0.0804496922405972,0.0909433159999774,0.0191102429185852,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:40:02.729678+00:00,0.5055516958236694,0.4479876458644867,0.5055516958236694,0.4479876458644867,0.0455659590661525,-1.3571929931640625,0.5204474329948425,2.9999992847442627,-0.0582337826490402,3.0,,,,,,,,
gpt-4,numeric-conf,,0.0206882767379283,huber,0.1018412932753562,0.1398142427206039,0.6121624647298259,0.0667907774448394,-936.3714970149754,-922.4489413216074,0.1413155886271156,0.0961924477057023,0.6000948788656215,0.1035234688049714,0.0490400888703086,-0.0320556860981565,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:40:32.892109+00:00,0.4715025722980499,0.540215790271759,0.4715025722980499,0.540215790271759,-0.0642904788255691,-1.580148220062256,-0.0555315837264061,0.9111294746398926,0.9048545360565186,2.999998092651367,,,,,,,,
gpt-4.1,numeric-conf,,0.0496349744498729,huber,0.0882986262440681,0.1134813949465751,0.892800365308041,0.0649721936322748,-1036.535868893076,-1022.613313199708,0.1134472778598575,0.0969722063478195,0.8987076154228232,0.0588784854581673,0.0576712494772491,0.0154289435482386,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:41:05.062392+00:00,0.5055516958236694,0.4341897368431091,0.5055516958236694,0.4341897368431091,0.0455659590661525,-1.5762423276901243,0.5204474329948425,2.9999985694885254,-0.0582337826490402,3.0,,,,,,,,
gpt-4.1-mini,numeric-conf,,0.0430635996162891,huber,0.1377572417259216,0.2076214104890823,0.5707428124902065,0.0631876692175865,-746.5787351948981,-732.6561795015301,0.1486997514725626,0.120921877207178,0.7212596662785067,0.0865419880791632,0.0777695999904112,-0.0047510052269155,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:41:35.514292+00:00,0.4715025722980499,0.4167571663856506,0.4715025722980499,0.4167571663856506,-0.0642904788255691,-1.6887627840042114,-0.0555315837264061,2.397010326385498,0.9048545360565186,2.99999475479126,,,,,,,,
gpt-4o,numeric-conf,,0.0453708805143833,huber,0.1028107479214668,0.1433660835027694,0.8163124837887539,0.0607659477740526,-924.3298542657662,-910.4072985723984,0.0914690295885892,0.0754073170549941,0.9244678327764572,0.0517718061153539,0.0372297234155915,0.0113353344075607,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:42:07.335519+00:00,0.5055516958236694,0.4582413733005523,0.5055516958236694,0.4582413733005523,0.0455659590661525,-1.6728190183639526,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,,,
o3,numeric-conf,,0.0317028574645519,huber,0.0857879221439361,0.1032665446400642,0.8650029055018716,0.0351946294307708,-1081.8120740085271,-1067.8895183151592,0.0923550642065278,0.0818821393088861,0.8918667771778627,0.0427173635281022,0.0408803792342995,0.0139375021873098,11.0,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:45:50.868633+00:00,0.5055516958236694,0.4222433567047119,0.5055516958236694,0.4222433567047119,0.0455659590661525,-1.434215784072876,0.5204474329948425,2.999993324279785,-0.0582337826490402,2.6831319332122803,,,,,,,,
