agent,prompt_category,domain,loss,mae,rmse,r2,ece_10bin,aic,bic,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,loss_function,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds
claude-3-7-sonnet-20250219,numeric,economy,0.0480414442718029,0.1145645752549171,0.1388501524925232,0.848032712044199,0.0868621840141713,-309.89759307992006,-302.7515131758984,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:24:35.794212+00:00,0.4842737317085266,0.4329452216625213,0.4842737317085266,0.4329452216625213,0.0927602797746658,-1.917114019393921,0.4338200390338897,2.990678310394287,0.4338200390338897,2.990678310394287,,,,,,,huber,0.1328737812026534,0.1086714552207426,0.8653465559369045,0.0764588552837193,0.0758976678956638,0.0293614444407549,11.0
claude-3-haiku-20240307,numeric,economy,0.0281304828822612,0.1321205645799636,0.1712866276502609,0.4095087559053191,0.0315014868974685,-276.30670493815376,-269.1606250341321,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,132,9,2025-08-18T22:24:43.041770+00:00,0.5072219967842102,0.690641462802887,0.5072219967842102,0.690641462802887,0.3679895401000976,-0.4346675276756286,0.3324188590049743,1.2347317934036257,0.3324188590049743,1.2347317934036257,,,,,,,huber,0.1721687648166128,0.1435870241035114,0.3050729739896626,0.0949992109839642,0.0664452514865181,0.0031839300285686,11.0
claude-opus-4-20250514,numeric,economy,0.0257003512233495,0.1044007167220115,0.1441330313682556,0.7258292057185982,0.0409928444772958,-303.9229800977947,-296.7769001937731,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:24:49.801219+00:00,0.4842737317085266,0.4988357722759247,0.4842737317085266,0.4988357722759247,0.0927602797746658,-1.5066452026367188,0.4338200390338897,2.4142234325408936,0.4338200390338897,2.4142234325408936,,,,,,,huber,0.1282415158062107,0.0876582737673412,0.7785674274574104,0.0936050928977929,0.0306301535530524,0.0010519844564524,11.0
claude-sonnet-4-20250514,numeric,economy,0.0328233651816844,0.0810507088899612,0.0996145606040954,0.894598782197823,0.0374481379985809,-363.0315010657502,-355.8854211617286,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:24:57.053190+00:00,0.4842737317085266,0.454454094171524,0.4842737317085266,0.454454094171524,0.0927602797746658,-1.7677278518676758,0.4338200390338897,2.9807090759277344,0.4338200390338897,2.9807090759277344,,,,,,,huber,0.1059017540001958,0.0843324414979327,0.8898775718411573,0.0640563877479502,0.0587833401560783,0.0244599572907794,11.0
gpt-4,numeric,economy,0.0206551142036914,0.151345744729042,0.171944111585617,0.3943921767067302,0.0973078683018684,-275.6937192859215,-268.54763938189984,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,132,9,2025-08-18T22:25:04.433622+00:00,0.5072219967842102,0.598246693611145,0.5072219967842102,0.598246693611145,0.3679895401000976,-0.470528781414032,0.3324188590049743,1.1854758262634275,0.3324188590049743,1.1854758262634275,,,,,,,huber,0.2285821504824103,0.202848117459904,-0.0547343042721419,0.1053681202363231,0.1305320127443834,-0.0143838768655603,11.0
gpt-4.1,numeric,economy,0.0538639724254608,0.1099497303366661,0.1554078161716461,0.837465647670572,0.0888297263532876,-291.8724034580822,-284.72632355406057,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:11.345937+00:00,0.4842737317085266,0.4770226776599884,0.4842737317085266,0.4770226776599884,0.0927602797746658,-1.3311926126480105,0.4338200390338897,2.9944658279418945,0.4338200390338897,2.9944658279418945,,,,,,,huber,0.1673518408624961,0.127335712313652,0.8107474610570043,0.1085921498527452,0.0986590507355603,0.0105298120867122,11.0
gpt-4.1-mini,numeric,economy,0.0517303459346294,0.1263449937105178,0.155962586402893,0.8117949363719075,0.082084287982434,-291.302258237139,-284.15617833311734,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:18.725104+00:00,0.4842737317085266,0.3812654316425323,0.4842737317085266,0.3812654316425323,0.0927602797746658,-1.9204341173171997,0.4338200390338897,2.9937782287597656,0.4338200390338897,2.9937782287597656,,,,,,,huber,0.1372289746038857,0.1114230159331451,0.8529905310986514,0.0801043256709397,0.1031044909222559,0.0229469161819327,11.0
gpt-4o,numeric,economy,0.0549912229180336,0.1177314966917038,0.1502466350793838,0.8494671268707616,0.0853954818099737,-297.27633315270634,-290.1302532486847,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:26.102550+00:00,0.4842737317085266,0.4450458586215973,0.4842737317085266,0.4450458586215973,0.0927602797746658,-1.3398480415344238,0.4338200390338897,2.9945569038391113,0.4338200390338897,2.9945569038391113,,,,,,,huber,0.1722775910228446,0.1333608447828076,0.8045590327834136,0.1090616956013906,0.1185809465294534,0.0066017437387596,11.0
humans,numeric,economy,0.0121209118515253,0.0856812223792076,0.0995938181877136,0.7604579579363446,0.0434928774833679,-363.06482705361947,-355.91874714959783,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:33.442915+00:00,0.4842737317085266,0.5444162487983704,0.4842737317085266,0.5444162487983704,0.0927602797746658,-0.7891108989715576,0.4338200390338897,1.4526216983795166,0.4338200390338897,1.4526216983795166,,,,,,,huber,0.0751451405270945,0.0608152843786008,0.8600183158035062,0.0441394758780244,0.0237383176883061,-0.0117816466093063,11.0
o3,numeric,economy,0.0279380865395069,0.0778852999210357,0.0963408201932907,0.8894296095237365,0.0522541921585798,-368.37810893635793,-361.2320290323363,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:40.190123+00:00,0.4842737317085266,0.4518927037715912,0.4842737317085266,0.4518927037715912,0.0927602797746658,-1.627110242843628,0.4338200390338897,2.956364154815674,0.4338200390338897,2.956364154815674,,,,,,,huber,0.0941290406103284,0.081098853810267,0.8983082600731463,0.0477833882942785,0.0377042143182321,0.0071473492004654,11.0
o3-mini,numeric,economy,0.0565856024622917,0.1189022436738014,0.1552032083272934,0.8410867302817553,0.0799994122236967,-292.0832010439266,-284.93712113990495,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:25:47.599647+00:00,0.4842737317085266,0.4494896531105041,0.4842737317085266,0.4494896531105041,0.0927602797746658,-1.3587193489074707,0.4338200390338897,2.993900775909424,0.4338200390338897,2.993900775909424,,,,,,,huber,0.1729315607110505,0.1478416136990894,0.8058758302515221,0.0897116600493435,0.1030944162878122,0.0179306027835065,11.0
claude-3-5-haiku-20241022,numeric,sociology,0.0119547992944717,0.1170779690146446,0.1380738765001297,0.3929064689989351,0.0423678532242775,-310.79461878038217,-303.64853887636053,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:25:55.013199+00:00,0.4842737317085266,0.548800528049469,0.4842737317085266,0.548800528049469,0.0927602797746658,-0.3524673283100128,0.4338200390338897,0.8610695600509644,0.4338200390338897,0.8610695600509644,,,,,,,huber,0.188566559360196,0.1489273851568048,-0.0257067201596152,0.1156632234519643,0.0636119712482799,-0.0002517721869728,11.0
claude-3-7-sonnet-20250219,numeric,sociology,0.0460621491074562,0.1175002232193946,0.1490816622972488,0.8265206869137712,0.0673784345388412,-298.5217716465393,-291.3756917425177,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:01.619878+00:00,0.4842737317085266,0.4783359467983246,0.4842737317085266,0.4783359467983246,0.0927602797746658,-1.610645055770874,0.4338200390338897,2.991849422454834,0.4338200390338897,2.991849422454834,,,,,,,huber,0.1402066645074694,0.1064821691675619,0.8451167793129652,0.0912110542734859,0.0691512789238583,0.0035673996264284,11.0
claude-3-haiku-20240307,numeric,sociology,0.0241071917116642,0.140166774392128,0.1853525787591934,0.3123510433541758,0.0189005300402641,-263.6792643687937,-256.5331844647721,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,132,9,2025-08-18T22:26:08.929739+00:00,0.5072219967842102,0.6327264904975891,0.5072219967842102,0.6327264904975891,0.3679895401000976,-0.1698349118232727,0.3324188590049743,0.9521647095680236,0.3324188590049743,0.9521647095680236,,,,,,,huber,0.153081755414443,0.1280225894667885,0.3300486179126809,0.0839299733527033,0.0602119131521745,-0.0052049918608231,11.0
claude-opus-4-20250514,numeric,sociology,0.026001751422882,0.1268637925386428,0.1573279500007629,0.6647177142956797,0.0628190364688635,-289.9076491915165,-282.76156928749486,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:15.613589+00:00,0.4842737317085266,0.5174545049667358,0.4842737317085266,0.5174545049667358,0.0927602797746658,-1.5567960739135742,0.4338200390338897,2.339336395263672,0.4338200390338897,2.339336395263672,,,,,,,huber,0.1478589018369245,0.1204022559252652,0.6951091753295149,0.0858227919641875,0.0387663602828979,-0.0126381299712441,11.0
claude-sonnet-4-20250514,numeric,sociology,0.0317940786480903,0.0825545340776443,0.0980616807937622,0.8962647589899728,0.0441957425326108,-365.5453693818844,-358.39928947786274,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:22.999156+00:00,0.4842737317085266,0.4419527053833008,0.4842737317085266,0.4419527053833008,0.0927602797746658,-1.4749791622161863,0.4338200390338897,2.952956438064575,0.4338200390338897,2.952956438064575,,,,,,,huber,0.1339457230604523,0.099493686448444,0.8285988355763965,0.089679780793031,0.0720832502300089,0.0313429607586427,11.0
gpt-4,numeric,sociology,0.0195703245699405,0.1474634557962417,0.1725412160158157,0.418669726959637,0.0519186675548553,-275.13906620867044,-267.9929863046488,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,132,9,2025-08-18T22:26:30.439673+00:00,0.5072219967842102,0.5821438431739807,0.5072219967842102,0.5821438431739807,0.3679895401000976,-0.1837812066078186,0.3324188590049743,1.1391453742980957,0.3324188590049743,1.1391453742980957,,,,,,,huber,0.1815459628493163,0.1619158874858509,0.2312228757873486,0.0821107910481602,0.094756624915383,-0.0145630619742653,11.0
gpt-4.1,numeric,sociology,0.0538983419537544,0.1061838492751121,0.1352331638336181,0.8761591193554598,0.0926521889865398,-314.1207814771362,-306.97470157311454,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:37.206129+00:00,0.4842737317085266,0.4548311829566955,0.4842737317085266,0.4548311829566955,0.0927602797746658,-1.2793216705322266,0.4338200390338897,2.9937713146209717,0.4338200390338897,2.9937713146209717,,,,,,,huber,0.1706638444167762,0.141299526325681,0.8113317536642545,0.0957109797842013,0.1081172521141442,0.0169918982142751,11.0
gpt-4.1-mini,numeric,sociology,0.0557293370366096,0.1504179984331131,0.2241555005311966,0.6379341121130047,0.0553874261677265,-233.2664399987453,-226.12036009472368,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:44.554895+00:00,0.4842737317085266,0.4147774279117584,0.4842737317085266,0.4147774279117584,0.0927602797746658,-1.815044641494751,0.4338200390338897,2.9926648139953613,0.4338200390338897,2.9926648139953613,,,,,,,huber,0.1583895908795138,0.1328192328187552,0.7849885333656874,0.0862920268183398,0.0990959875285625,0.009131959690289,11.0
gpt-4o,numeric,sociology,0.0552809238433837,0.1419311612844467,0.1777289360761642,0.7837855905135047,0.0721008948981762,-270.3993173746669,-263.2532374706453,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:51.896618+00:00,0.4842737317085266,0.4159857928752899,0.4842737317085266,0.4159857928752899,0.0927602797746658,-1.573652744293213,0.4338200390338897,2.9941186904907227,0.4338200390338897,2.9941186904907227,,,,,,,huber,0.1683193290221711,0.1368722143498334,0.7969473996575309,0.0979662873719686,0.1078342023220929,-0.0039330355145714,11.0
humans,numeric,sociology,0.013512035831809,0.0878943651914596,0.108109250664711,0.7473376041278362,0.0326278790831565,-349.9380808690963,-342.7920009650747,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:26:59.271456+00:00,0.4842737317085266,0.5355108976364136,0.4842737317085266,0.5355108976364136,0.0927602797746658,-0.8162940144538879,0.4338200390338897,1.547257900238037,0.4338200390338897,1.547257900238037,,,,,,,huber,0.0700014245597801,0.0637401150934624,0.8908157960724791,0.028937815540755,0.0407449100956772,-0.0136886777299823,11.0
o3,numeric,sociology,0.0360518917441368,0.0955856144428253,0.1168863028287887,0.8683084051550294,0.0850746704265475,-337.44857102947566,-330.302491125454,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:27:06.123004+00:00,0.4842737317085266,0.4559437930583954,0.4842737317085266,0.4559437930583954,0.0927602797746658,-1.531091809272766,0.4338200390338897,2.986531019210815,0.4338200390338897,2.986531019210815,,,,,,,huber,0.1253813076390879,0.1024005336382172,0.8503464429462719,0.0723505564311425,0.0560326465422457,0.0065217423168095,11.0
o3-mini,numeric,sociology,0.0499323643743991,0.0947108939290046,0.1176611930131912,0.8997889438832686,0.0922510907053947,-336.3913652554121,-329.24528535139046,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:27:13.482853+00:00,0.4842737317085266,0.4619796872138977,0.4842737317085266,0.4619796872138977,0.0927602797746658,-1.388051986694336,0.4338200390338897,2.993636131286621,0.4338200390338897,2.993636131286621,,,,,,,huber,0.1551251466210532,0.1258740040388974,0.8371150522976154,0.0906617130955448,0.1022183185273951,0.0239418262785131,11.0
claude-3-5-haiku-20241022,numeric,weather,0.0369397811591625,0.1369001418352127,0.1826925128698349,0.68165433229046,0.0680118113756179,-265.9921218082571,-258.84604190423545,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:27:20.824264+00:00,0.4842737317085266,0.4598450660705566,0.4842737317085266,0.4598450660705566,0.0927602797746658,-1.125627040863037,0.4338200390338897,2.853379964828491,0.4338200390338897,2.853379964828491,,,,,,,huber,0.2216669979771412,0.1343032467094334,0.4926517574778922,0.1763487905132978,0.0652287731116468,0.0309206714684313,11.0
claude-3-7-sonnet-20250219,numeric,weather,0.0521354489028453,0.1040138229727745,0.1287944763898849,0.884573719410459,0.0956228677183389,-321.9259752795849,-314.7798953755633,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:27:28.169663+00:00,0.4842737317085266,0.466946393251419,0.4842737317085266,0.466946393251419,0.0927602797746658,-1.3690468072891235,0.4338200390338897,2.9951701164245605,0.4338200390338897,2.9951701164245605,,,,,,,huber,0.1616737427906745,0.1299716606736183,0.8270689767689641,0.0961549090254211,0.1059177619489756,0.0218120102177966,11.0
claude-3-haiku-20240307,numeric,weather,0.0354022309184074,0.1840874105691909,0.2120353579521179,0.4384404315724287,0.0465003848075866,-242.16036159953828,-235.01428169551664,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,132,9,2025-08-18T22:27:35.508127+00:00,0.5072219967842102,0.6443865299224854,0.5072219967842102,0.6443865299224854,0.3679895401000976,-0.5756896138191223,0.3324188590049743,1.5452444553375244,0.3324188590049743,1.5452444553375244,,,,,,,huber,0.2011732444055215,0.1802661529996178,0.3684726879683215,0.0893016704623272,0.104177930409258,-0.0094553018158132,11.0
claude-opus-4-20250514,numeric,weather,0.0497653745114803,0.094920814037323,0.1164908036589622,0.901625505000334,0.0946843542158603,-337.9908705467128,-330.8447906426912,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:27:42.351159+00:00,0.4842737317085266,0.4623802602291107,0.4842737317085266,0.4623802602291107,0.0927602797746658,-1.3341560363769531,0.4338200390338897,2.992743968963623,0.4338200390338897,2.992743968963623,,,,,,,huber,0.1608336704480816,0.1299120747907595,0.8230377884824222,0.0948173105153391,0.1070000710135156,0.026965746757659,11.0
claude-sonnet-4-20250514,numeric,weather,0.0412082634866237,0.0909571647644043,0.1114948466420173,0.8937172209501356,0.0703839398920536,-345.0043104740181,-337.85823056999646,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:27:49.761588+00:00,0.4842737317085266,0.4715093672275543,0.4842737317085266,0.4715093672275543,0.0927602797746658,-1.5671100616455078,0.4338200390338897,2.9931282997131348,0.4338200390338897,2.9931282997131348,,,,,,,huber,0.1491079244888572,0.1226966106078841,0.8234469077079126,0.0847272971993796,0.0784714529460126,0.0138096127997745,11.0
gpt-4,numeric,weather,0.0320437625050544,0.1865779012441635,0.203648030757904,0.4934654019344009,0.1348660320043564,-248.61793643260975,-241.47185652858812,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:27:57.217355+00:00,0.4842737317085266,0.5833898186683655,0.4842737317085266,0.5833898186683655,0.0927602797746658,-0.8020405769348145,0.4338200390338897,1.838526487350464,0.4338200390338897,1.838526487350464,,,,,,,huber,0.3369366702706755,0.2532584369182586,-0.2741272758301574,0.222230699730731,0.190579200332815,-0.0071323703635822,11.0
gpt-4.1,numeric,weather,0.0508588068187236,0.0972799509763717,0.1206942796707153,0.8964622708254005,0.0948673952370882,-332.3191228144679,-325.17304291044627,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:04.574878+00:00,0.4842737317085266,0.462299108505249,0.4842737317085266,0.462299108505249,0.0927602797746658,-1.3918139934539795,0.4338200390338897,2.9928815364837646,0.4338200390338897,2.9928815364837646,,,,,,,huber,0.1592060282553527,0.1285184445028955,0.8310811047780161,0.0939657855572991,0.1043364066291938,0.0223455382341688,11.0
gpt-4.1-mini,numeric,weather,0.0604133531451225,0.1390639543533325,0.187373548746109,0.768007199382307,0.0901417147368192,-261.94417162693765,-254.798091722916,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:11.977691+00:00,0.4842737317085266,0.3934571146965027,0.4842737317085266,0.3934571146965027,0.0927602797746658,-1.716646432876587,0.4338200390338897,2.996025323867798,0.4338200390338897,2.996025323867798,,,,,,,huber,0.178986783838059,0.1537438200956041,0.7813231683564288,0.0916466397152814,0.1537438200956041,0.0165176774290474,11.0
gpt-4o,numeric,weather,0.0594067573547363,0.1298247873783111,0.1627355515956878,0.8311849634970713,0.0923409227281809,-284.5006060701467,-277.3545261661251,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:19.390237+00:00,0.4842737317085266,0.4146652817726135,0.4842737317085266,0.4146652817726135,0.0927602797746658,-1.3628891706466677,0.4338200390338897,2.995347023010254,0.4338200390338897,2.995347023010254,,,,,,,huber,0.1862599093439559,0.1531599329953843,0.7804162765424014,0.10599428641992,0.1229065226560289,0.0042774680663238,11.0
humans,numeric,weather,0.0223403926938772,0.0901724770665168,0.1100884154438972,0.8299707180806006,0.020172843337059,-347.0354374402936,-339.889357536272,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:26.798504+00:00,0.4842737317085266,0.5197494029998779,0.4842737317085266,0.5197494029998779,0.0927602797746658,-1.409867763519287,0.4338200390338897,2.3529369831085205,0.4338200390338897,2.3529369831085205,,,,,,,huber,0.074783442361347,0.0635980931737206,0.9202601301926934,0.0393426714405574,0.0250239743066556,-0.0061889793114228,11.0
o3,numeric,weather,0.0331639721989631,0.0823519006371498,0.0976918041706085,0.9028850740120108,0.0412825997918844,-366.150017843266,-359.00393793924434,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:34.083597+00:00,0.4842737317085266,0.4379626214504242,0.4842737317085266,0.4379626214504242,0.0927602797746658,-1.2400476932525637,0.4338200390338897,2.9850046634674072,0.4338200390338897,2.9850046634674072,,,,,,,huber,0.1065641163394861,0.0935277199880643,0.8873247169393728,0.0510732462748333,0.0403533851964907,0.0054281337559223,11.0
o3-mini,numeric,weather,0.0595598220825195,0.130654290318489,0.1701380163431167,0.8155052206434539,0.0883130822330713,-277.38324838731126,-270.2371684832896,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,130,7,2025-08-18T22:28:41.450366+00:00,0.4842737317085266,0.4342845380306244,0.4842737317085266,0.4342845380306244,0.0927602797746658,-1.327104926109314,0.4338200390338897,2.9950671195983887,0.4338200390338897,2.9950671195983887,,,,,,,huber,0.1917525898004933,0.1660258005288514,0.7671756142344112,0.0959400294660695,0.1155471524731679,0.0133665458045222,11.0
gpt-4,numeric-conf,economy,0.0155840562656521,0.1280436813831329,0.1439869999885559,0.4610568848079927,0.0814168915152549,-304.0851537319207,-296.93907382789905,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,132,9,2025-08-18T22:28:49.032819+00:00,0.5072219967842102,0.5754414200782776,0.5072219967842102,0.5754414200782776,0.3679895401000976,-0.6228123903274536,0.3324188590049743,1.1381233930587769,0.3324188590049743,1.1381233930587769,,,,,,,huber,0.2223115238885794,0.1937256970188834,-0.0366251034898275,0.1090539681451811,0.0752796416932886,-0.0064977152781053,11.0
gpt-4.1,numeric-conf,economy,0.0449067242443561,0.0865739211440086,0.116728737950325,0.8896485846754538,0.0700564818456769,-337.6644042302919,-330.51832432627026,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:28:56.096101+00:00,0.4842737317085266,0.4434525668621063,0.4842737317085266,0.4434525668621063,0.0927602797746658,-1.5562686920166016,0.4338200390338897,2.994117975234986,0.4338200390338897,2.994117975234986,,,,,,,huber,0.1305335030017594,0.11139969995076,0.8691387848863756,0.0680375062505304,0.0752320024777542,0.0181420960886911,11.0
gpt-4.1-mini,numeric-conf,economy,0.034245703369379,0.1312974542379379,0.1989078521728515,0.5678076928060406,0.0708451196551323,-252.38617512768255,-245.24009522366097,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:29:03.560822+00:00,0.4842737317085266,0.4300025403499603,0.4842737317085266,0.4300025403499603,0.0927602797746658,-1.5220003128051758,0.4338200390338897,2.4983816146850586,0.4338200390338897,2.4983816146850586,,,,,,,huber,0.1371335748983949,0.1148739443583922,0.7377889594432439,0.0748972247280144,0.0666748873212121,-0.0147586272521452,11.0
gpt-4o,numeric-conf,economy,0.0388192608952522,0.1053874269127845,0.1443291306495666,0.8086686734627064,0.0615703612565994,-303.7054274268988,-296.55934752287715,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:29:11.011842+00:00,0.4842737317085266,0.4628565311431885,0.4842737317085266,0.4628565311431885,0.0927602797746658,-1.7151694297790527,0.4338200390338897,2.987290620803833,0.4338200390338897,2.987290620803833,,,,,,,huber,0.1170478341596632,0.0967625084248456,0.8729865751125483,0.0658575162361875,0.0534791542725129,0.0102136511694301,11.0
o3,numeric-conf,economy,0.0244475305080413,0.0747372657060623,0.0899000614881515,0.8874306683237363,0.0286473982036113,-379.4490648417866,-372.30298493776496,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:29:18.427773+00:00,0.4842737317085266,0.411865621805191,0.4842737317085266,0.411865621805191,0.0927602797746658,-1.7105586528778076,0.4338200390338897,2.867323875427246,0.4338200390338897,2.867323875427246,,,,,,,huber,0.0933347550538842,0.0822752603075721,0.884238728572609,0.0440699221951868,0.0342791562188755,0.0088127525828101,11.0
o3-mini,numeric-conf,economy,0.0477703809738159,0.1071732640266418,0.1235953420400619,0.8804969044481812,0.0743750942870974,-328.5187841535175,-321.3727042494959,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,130,7,2025-08-18T22:29:25.836126+00:00,0.4842737317085266,0.4158836603164673,0.4842737317085266,0.4158836603164673,0.0927602797746658,-1.4568170309066772,0.4338200390338897,2.9924111366271973,0.4338200390338897,2.9924111366271973,,,,,,,huber,0.1485003688090505,0.1296504470435055,0.8345963570193007,0.072409399374965,0.0956694066524505,0.0220321227203715,11.0
gpt-4,numeric-conf,sociology,0.0114815533161163,0.1088445782661438,0.1346435993909835,0.4730389681176876,0.0435266479849815,-314.81983330326057,-307.67375339923893,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,132,9,2025-08-18T22:29:33.503503+00:00,0.5072219967842102,0.5414237976074219,0.5072219967842102,0.5414237976074219,0.3679895401000976,-0.1896230280399322,0.3324188590049743,0.9424015283584596,0.3324188590049743,0.9424015283584596,,,,,,,huber,0.1171518519833002,0.1045953105796467,0.5321331853911526,0.0527672003034492,0.0453744210980155,-0.0116955003955147,11.0
gpt-4.1,numeric-conf,sociology,0.0386454276740551,0.0782455652952194,0.1014216244220733,0.9060979492909202,0.0540854776278138,-360.1550309332529,-353.00895102923124,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:29:40.261752+00:00,0.4842737317085266,0.4399833381175995,0.4842737317085266,0.4399833381175995,0.0927602797746658,-1.5985136032104492,0.4338200390338897,2.9883036613464355,0.4338200390338897,2.9883036613464355,,,,,,,huber,0.1129919643086567,0.0971229420466856,0.8902692265022691,0.0577435548483543,0.0579439724033529,0.0122573448853059,11.0
gpt-4.1-mini,numeric-conf,sociology,0.0328150764107704,0.1617303788661956,0.228530079126358,0.3825688024908455,0.082741841673851,-230.17399346573265,-223.02791356171105,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:29:47.734900+00:00,0.4842737317085266,0.4812244176864624,0.4842737317085266,0.4812244176864624,0.0927602797746658,-0.8571076393127441,0.4338200390338897,1.6144983768463137,0.4338200390338897,1.6144983768463137,,,,,,,huber,0.2122167446881887,0.1657883187586611,0.2583790597927853,0.1324770926961656,0.0635086047378453,-0.0052778567780147,11.0
gpt-4o,numeric-conf,sociology,0.0323879048228263,0.1129444241523742,0.161600112915039,0.7115206154715691,0.0503148168325424,-285.620874238337,-278.4747943343154,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,130,7,2025-08-18T22:29:54.632799+00:00,0.4842737317085266,0.4581016600131988,0.4842737317085266,0.4581016600131988,0.0927602797746658,-1.7781031131744385,0.4338200390338897,2.755627155303955,0.4338200390338897,2.755627155303955,,,,,,,huber,0.1098355357781746,0.0874535278840498,0.85949826286171,0.0664509246008842,0.0523725206201727,0.0082205729051069,11.0
