agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
gpt-4o,numeric,economy,0.0352748259902,huber,0.0547058470547199,0.1040292158722877,0.9278340307303008,0.0252839271444827,-356.093364466058,-348.9472845620364,0.0620848529380866,0.0418254154114947,0.9746177956633684,0.0458820617453024,0.0313220432340131,-0.004088594338472,11,80,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T19:09:14.919258+00:00,0.5055516958236694,0.4387179911136627,0.5055516958236694,0.4387179911136627,,,,,,,0.5037974119186401,0.0194979105144739,0.5437019467353821,0.9877298474311828,0.5437019467353821,0.9877298474311828
gpt-4o,numeric,sociology,0.037995159626007,huber,0.1016812101006507,0.1526072770357132,0.8405887889352074,0.03235351331532,-294.7819937804,-287.63591387637837,0.0924503393076093,0.0737970009107481,0.9387427365073714,0.0556872327797956,0.0500703371045264,-0.0091771563007072,11,80,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T19:09:28.918318+00:00,0.5055516958236694,0.3969811201095581,0.5055516958236694,0.3969811201095581,,,,,,,0.5037974119186401,0.0164120364934206,0.5437019467353821,0.9265715479850768,0.5437019467353821,0.9265715479850768
gpt-4o,numeric,weather,0.0393552109599113,huber,0.0599469058215618,0.1095160692930221,0.923545697982823,0.0198672793689183,-347.86944238323616,-340.72336247921453,0.0774687026277026,0.0516371951812082,0.9620148420731266,0.0577494585311171,0.0516371951812082,-0.000860749867384,11,80,noisy_or,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T19:09:40.339692+00:00,0.5055516958236694,0.4007962346076965,0.5055516958236694,0.4007962346076965,,,,,,,0.5037974119186401,0.0159634817391634,0.5437019467353821,0.9999995231628418,0.5437019467353821,0.9999995231628418
gpt-4o,numeric-conf,economy,0.0254718009382486,huber,0.1008405089378357,0.1345695704221725,0.8336695603596904,0.0344147726893424,-312.90784415772873,-303.3797376190332,0.0856371283770832,0.0604398524219339,0.9320096847747203,0.060669118964164,0.0514221053231846,0.0284371942281723,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T19:10:01.083564+00:00,0.5055516958236694,0.4591816067695617,0.5055516958236694,0.4591816067695617,,,,,,,0.5037974119186401,0.0621168538928031,0.5437019467353821,0.8168688416481018,0.4951467514038086,0.8358516693115234
gpt-4o,numeric-conf,sociology,0.0226382873952388,huber,0.1164722442626953,0.1554292291402816,0.733131769432037,0.0393503740429878,-289.85036286606703,-280.3222563273715,0.1110843040724713,0.080675378983671,0.856285249501236,0.0763623325803129,0.0667545624754645,0.0409680813550949,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T19:10:11.918962+00:00,0.5055516958236694,0.4504446387290954,0.5055516958236694,0.4504446387290954,,,,,,,0.5037974119186401,0.1023992002010345,0.5437019467353821,0.6921947002410889,0.4951467514038086,0.748726487159729
gpt-4o,numeric-conf,weather,0.0303126964718103,huber,0.0412029772996902,0.0640773624181747,0.9697747693148112,0.028338949708268,-431.62625383661293,-422.0981472979174,0.0698448652371839,0.04835776085542,0.9664640335657952,0.0503967475642068,0.0383898528631438,0.0194433244283903,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:10:22.183181+00:00,0.4715025722980499,0.4705146551132202,0.4715025722980499,0.4705146551132202,,,,,,,0.494641900062561,0.0410201475024223,0.4953719675540924,0.9921383261680604,0.5772022008895874,0.9300165772438048
gpt-4o,CoT,economy,0.0136258630082011,huber,0.0711361467838287,0.0895292088389396,0.8961536299318028,0.0235903397202491,-378.1104570694548,-368.5823505307593,0.0789651742812956,0.0627404294230721,0.9240442915453944,0.0479493197562164,0.0406494053927335,0.0224034016782587,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,1,1,2025-08-19T19:10:37.726323+00:00,0.4715025722980499,0.4406752586364746,0.4715025722980499,0.4406752586364746,,,,,,,0.494641900062561,0.1282198131084442,0.4953719675540924,0.7128192782402039,0.5772022008895874,0.8331401944160461
gpt-4o,CoT,sociology,0.0141811911016702,huber,0.0704559311270713,0.0875350534915924,0.8966266798511304,0.0277394197881221,-381.71455154842226,-372.1864450097267,0.1055934382270992,0.0864048871127041,0.8629307550264674,0.0606973613896113,0.0592356806451624,0.0300464066592129,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T19:10:48.337745+00:00,0.4715025722980499,0.4258174896240234,0.4715025722980499,0.4258174896240234,,,,,,,0.494641900062561,0.1129966974258422,0.4953719675540924,0.7051106691360474,0.5772022008895874,0.7782188653945923
gpt-4o,CoT,weather,0.0184881296008825,huber,0.0523183345794677,0.0719708055257797,0.9484017699152876,0.0242656238377094,-413.0391512690858,-403.51104473039027,0.0733213365046204,0.0602469212629578,0.9507463589241548,0.0417890759069729,0.0341684532436457,0.0178568619218739,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:10:59.673915+00:00,0.4715025722980499,0.4323350489139557,0.4715025722980499,0.4323350489139557,,,,,,,0.494641900062561,0.1157682090997695,0.4953719675540924,0.848759651184082,0.5772022008895874,0.9284653067588806
humans,numeric,economy,0.0071627022698521,huber,0.082674965262413,0.0973943695425987,0.7709213138162885,0.0376852586865425,-364.6378982614048,-355.1097917227093,0.0971882942905202,0.0716899814388968,0.7658482905734662,0.065620965463725,0.022944525046782,-0.022944525046782,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,4,4,2025-08-19T19:11:12.755085+00:00,0.5121279954910278,0.5465983748435974,0.5121279954910278,0.5465983748435974,,,,,,,0.4838784635066986,0.3053856790065765,0.4927954077720642,0.6033415794372559,0.4725507199764251,0.5257605314254761
humans,numeric,sociology,0.0080706998705863,huber,0.0835887193679809,0.1057809889316558,0.7581031876592705,0.0165131345391273,-351.4215171901094,-341.8934106514139,0.0561587201344272,0.0443364844177708,0.9297283002022504,0.03446850731624,0.0248833555163759,-0.0135677236499208,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,4,4,2025-08-19T19:11:21.210292+00:00,0.5121279954910278,0.5287555456161499,0.5121279954910278,0.5287555456161499,,,,,,,0.4838784635066986,0.2612165212631225,0.4927954077720642,0.5833362936973572,0.4725507199764251,0.6173610687255859
humans,numeric,weather,0.012856937944889,huber,0.0919154435396194,0.1091652661561966,0.8328103229532217,0.0122923895716667,-346.3827742569714,-336.8546677182759,0.0846029987717646,0.0696412563865835,0.8979445665546081,0.048039179947969,0.0310463898651527,-0.0199618489633906,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T19:11:29.274416+00:00,0.5055516958236694,0.521828293800354,0.5055516958236694,0.521828293800354,,,,,,,0.5037974119186401,0.1878627091646194,0.5437019467353821,0.7499356865882874,0.4951467514038086,0.6615716218948364
gpt-4o,numeric,economy,0.0349791720509529,huber,0.0581937618553638,0.1030926257371902,0.9291276194319136,0.0244811045005917,-355.54038783713463,-346.0122812984391,0.0596880360360616,0.0382886161519722,0.9765397518831616,0.0457891200942879,0.0303548853844404,0.0004861092364246,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,1,1,2025-08-19T19:11:37.308889+00:00,0.4715025722980499,0.4385651648044586,0.4715025722980499,0.4385651648044586,,,,,,,0.494641900062561,0.0175601933151483,0.4953719675540924,0.9622485041618348,0.5772022008895874,0.9999115467071532
gpt-4o,numeric,sociology,0.0374166294932365,huber,0.1026753410696983,0.1512389034032821,0.8434347468901445,0.0265094609931111,-294.2231314546425,-284.695024915947,0.0998762450762475,0.0837158369408412,0.928506758930468,0.0544694682902738,0.0406952732327309,0.0063862382349642,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T19:12:04.970745+00:00,0.4715025722980499,0.3960932493209839,0.4715025722980499,0.3960932493209839,,,,,,,0.494641900062561,0.0114536369219422,0.4953719675540924,0.8809530735015869,0.5772022008895874,0.9684333205223083
gpt-4o,numeric,weather,0.0385199710726738,huber,0.0625085234642028,0.1094274148344993,0.923669428674623,0.0224681392312049,-345.9990161727266,-336.4709096340311,0.0775967515018506,0.0537768999453295,0.961889166119209,0.0559401544144272,0.0537768999453295,0.0012914664535359,11,80,noisy_or,4,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:12:22.886344+00:00,0.4715025722980499,0.4003991186618805,0.4715025722980499,0.4003991186618805,,,,,,,0.494641900062561,0.0154358968138694,0.4953719675540924,0.9861032962799072,0.5772022008895874,0.9999732971191406
gpt-4o,numeric-conf,economy,0.0254741720855236,huber,0.0820289105176925,0.1254002451896667,0.8555642000638128,0.0124476745724678,-322.19914753797923,-310.28901436460984,0.0803813859948891,0.0539641336961226,0.9400990315949082,0.0595738154635605,0.0440018025311556,0.0382350368933244,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T19:12:51.678545+00:00,0.5055516958236694,0.4782831966876983,0.5004981160163879,0.9999918937683104,,,,,,,0.5037974119186401,0.0454047955572605,0.5437019467353821,0.843817949295044,0.4951467514038086,0.8165240287780762
gpt-4o,numeric-conf,sociology,0.0226406622678041,huber,0.1042021960020065,0.1494316011667251,0.753329942622831,0.0245395123958587,-294.1466328299543,-282.2364996565849,0.1083329558999591,0.0800397639924829,0.863316171625654,0.0730045581731039,0.0595331630923531,0.0503316201946952,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T19:13:12.462620+00:00,0.5055516958236694,0.4692276418209076,0.5004981160163879,0.9999738931655884,,,,,,,0.5037974119186401,0.0922390520572662,0.5437019467353821,0.7315811514854431,0.4951467514038086,0.7328258752822876
gpt-4o,numeric-conf,weather,0.0302939265966415,huber,0.0171680636703968,0.0356633365154266,0.990637232869184,0.0072042320156469,-523.3811457008825,-511.4710125275131,0.0612638961810177,0.0336936604322876,0.9741981358137234,0.0511664169348628,0.0306867903359075,0.0275449373935275,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:13:32.283644+00:00,0.4715025722980499,0.4876099228858948,0.5583577156066895,0.9999868869781494,,,,,,,0.494641900062561,0.016390511766076,0.4953719675540924,0.999952793121338,0.5772022008895874,0.9051086902618408
gpt-4o,CoT,economy,0.0136070949956774,huber,0.0564165338873863,0.0828853175044059,0.9109944545995872,0.0059516578912734,-388.4475707051408,-376.53743753177145,0.0752057365256853,0.0585509552197022,0.931104451803762,0.0471983945620104,0.0346023150465705,0.0309440929781306,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,1,1,2025-08-19T19:13:56.591117+00:00,0.4715025722980499,0.4603571593761444,0.5583577156066895,0.96025288105011,,,,,,,0.494641900062561,0.123806245625019,0.4953719675540924,0.7470229864120483,0.5772022008895874,0.818702757358551
gpt-4o,CoT,sociology,0.0141624212265014,huber,0.0561214908957481,0.0800477936863899,0.9135543439776408,0.008939591050148,-394.0210268055147,-382.1108936321453,0.1028874787562322,0.0829518841071562,0.8698658714201342,0.0608672178425058,0.0444117359139702,0.0391487389802932,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T19:14:12.816153+00:00,0.4715025722980499,0.4461433291435241,0.5583577156066895,0.9499675035476683,,,,,,,0.494641900062561,0.1078436523675918,0.4953719675540924,0.743617057800293,0.5772022008895874,0.7633543014526367
gpt-4o,CoT,weather,0.0184693597257137,huber,0.0369523763656616,0.0635429546236991,0.9597786347144744,0.0061953954398632,-430.96627462978665,-419.05614145641727,0.0728816284013227,0.0604147458618337,0.9513353358013024,0.0407650615218294,0.0288924864747307,0.0263831309296868,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:14:28.782307+00:00,0.4715025722980499,0.4494429528713226,0.5583577156066895,0.8428189158439636,,,,,,,0.494641900062561,0.1063121110200882,0.4953719675540924,0.8677859902381897,0.5772022008895874,0.9131837487220764
humans,numeric,economy,0.0071421032771468,huber,0.0811489075422287,0.0958829447627067,0.7779761022240967,0.0077892288565635,-365.1403405498723,-353.23020737650296,0.0945636961579348,0.0693780581517653,0.7783241970015021,0.0642571216141875,0.0266498602159095,-0.0254508244991302,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,4,4,2025-08-19T19:14:43.812586+00:00,0.5121279954910278,0.5367880463600159,0.4847850501537323,0.1243990808725357,,,,,,,0.4838784635066986,0.3073640167713165,0.4927954077720642,0.5845934748649597,0.4725507199764251,0.5350643992424011
humans,numeric,sociology,0.0080576734617352,huber,0.0834749490022659,0.1055242493748664,0.7592759606549502,0.0130274340510368,-349.81031938959245,-337.90018621622306,0.0601622262641892,0.0496501899126804,0.9193519533546958,0.0339757576913049,0.0216500424977504,-0.0126884603139125,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,4,4,2025-08-19T19:14:57.823175+00:00,0.5121279954910278,0.5245355367660522,0.4847850501537323,0.3691011667251587,,,,,,,0.4838784635066986,0.2615619003772735,0.4927954077720642,0.5747880339622498,0.4725507199764251,0.621671736240387
humans,numeric,weather,0.0128554049879312,huber,0.0895326733589172,0.1080080270767211,0.8363362136656093,0.0084038868546485,-346.08795172847096,-334.17781855510157,0.0995591392106928,0.0760622077277212,0.8586724326121331,0.0642383277799095,0.0448895485834642,-0.0240562884374098,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T19:15:09.693906+00:00,0.5055516958236694,0.530332624912262,0.5004981160163879,0.8173559308052063,,,,,,,0.5037974119186401,0.1839726716279983,0.5437019467353821,0.760770320892334,0.4951467514038086,0.654140055179596
gpt-4o,numeric,economy,0.0349604040384292,huber,0.0346440821886062,0.0930529683828353,0.9422592692666149,9.877793490886687e-06,-369.93382568928337,-358.023692515914,0.0481458496239709,0.0328490908323146,0.9847357407805336,0.0351988645769201,0.011708548612329,0.0100360169179277,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,1,1,2025-08-19T19:15:23.101141+00:00,0.4715025722980499,0.4583165347576141,0.5583577156066895,0.8408986926078796,,,,,,,0.494641900062561,2.3108676104630977e-16,0.4953719675540924,0.9618555903434752,0.5772022008895874,1.0
gpt-4o,numeric,sociology,0.0373978614807128,huber,0.0850932374596595,0.1465392708778381,0.8530138393136907,0.0010572908446192,-297.27388653483905,-285.36375336146966,0.0900552661773186,0.0715508540240328,0.941875557350507,0.0546847899758174,0.0365340535618915,0.0126198789618105,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T19:15:51.346539+00:00,0.4715025722980499,0.4126447737216949,0.5583577156066895,0.7176674604415894,,,,,,,0.494641900062561,0.0001039142371155,0.4953719675540924,0.9046716690063475,0.5772022008895874,0.949210524559021
gpt-4o,numeric,weather,0.0385012067854404,huber,0.0416695848107337,0.1020620763301849,0.9335989306765412,3.264182805651217e-06,-355.1478457806843,-343.2377126073149,0.0687156320840866,0.0379131304728161,0.970113678635072,0.0573099697301157,0.0322311876631044,0.0095027770289768,11,80,noisy_or,5,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T19:16:16.599411+00:00,0.4715025722980499,0.4166630506515503,0.5583577156066895,0.714273989200592,,,,,,,0.494641900062561,4.22883431383525e-06,0.4953719675540924,0.999990940093994,0.5772022008895874,0.9999996423721312
claude-3-haiku-20240307,CoT,,0.0280237253755331,huber,0.1339252144098281,0.177187830209732,0.4787682110834429,0.059905070066452,-824.6615657132937,-814.2196489432678,0.1944714503784163,0.1394285764477469,0.2214942025699885,0.1355684959053526,0.1263860780903787,0.0061346358602697,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:30:16.271982+00:00,0.5055516958236694,0.684619665145874,0.5055516958236694,0.684619665145874,0.0455659590661525,-0.4279258847236633,0.5204474329948425,1.44573712348938,0.5204474329948425,1.44573712348938,,,,,,
claude-opus-4-20250514,CoT,,0.0186587702482938,huber,0.0642231553792953,0.090234562754631,0.8692838242692843,0.0441634621885087,-167.1846757153134,-162.43411889994508,0.0899229150010917,0.0709518327631733,0.8886773409885843,0.0552446202796276,0.0668853763152252,-0.0139395820146257,11,36,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-25T20:30:27.732765+00:00,0.5055516958236694,0.4973287880420685,0.5055516958236694,0.4973287880420685,0.0455659590661525,-1.3181761503219604,0.5204474329948425,2.5706369876861572,0.5204474329948425,2.5706369876861572,,,,,,
gpt-4,CoT,,0.0126970829442143,huber,0.0777414590120315,0.1126450300216674,0.7329735313852372,0.0381107561290264,-1042.086587020873,-1031.6446702508467,0.1373716231154365,0.1012082368135452,0.6273463849974974,0.0928862510733579,0.0391583490552324,-0.0038151590210018,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:30:31.943517+00:00,0.5055516958236694,0.497381180524826,0.5055516958236694,0.497381180524826,0.0455659590661525,-0.7916750907897949,0.5204474329948425,1.6081852912902832,0.5204474329948425,1.6081852912902832,,,,,,
gpt-4.1,CoT,,0.038499642163515,huber,0.0781385600566864,0.1001331657171249,0.912711539553883,0.0628763364627957,-1098.6020803740944,-1088.1601636040684,0.1139702661043822,0.0965734303268519,0.894393295839076,0.0605210220568718,0.0520492226156321,0.0050832108746875,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:30:41.949073+00:00,0.5055516958236694,0.4551316499710083,0.5055516958236694,0.4551316499710083,0.0455659590661525,-1.3663606643676758,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,
gpt-4.1-mini,CoT,,0.0297409128397703,huber,0.083818182349205,0.1007715761661529,0.8849557895168911,0.038591643164098,-1090.9616935630852,-1080.5323029072906,0.0976932266227934,0.0828667447039653,0.8984369763481619,0.0517404015266629,0.0316089465831344,0.0026007704731268,11,239,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:31:13.815427+00:00,0.5055516958236694,0.4231612384319305,0.5055516958236694,0.4231612384319305,0.0455659590661525,-1.5568861961364746,0.5204474329948425,2.9999966621398926,0.5204474329948425,2.9999966621398926,,,,,,
gpt-4o,CoT,,0.0270676687359809,huber,0.079216793179512,0.1015342772006988,0.8772073030865941,0.0418300252407789,-1091.9322394032129,-1081.490322633187,0.0878902581545672,0.0749239312654191,0.9143003677927256,0.0459467300491689,0.0273961856283924,0.0005154145712202,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:31:46.890711+00:00,0.5055516958236694,0.442186564207077,0.5055516958236694,0.442186564207077,0.0455659590661525,-1.5255179405212402,0.5204474329948425,2.999993324279785,0.5204474329948425,2.999993324279785,,,,,,
o3,CoT,,0.0239530969411134,huber,0.0837935730814933,0.0992924943566322,0.8631777972220657,0.0316445934746799,-1065.693969229498,-1055.353757114499,0.0913417395921564,0.0786551699578433,0.8899848551954335,0.0464400433960186,0.0510504465299368,0.0065226942212949,11,232,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:33:47.316067+00:00,0.5055516958236694,0.4105425775051117,0.5055516958236694,0.4105425775051117,0.0455659590661525,-1.594832420349121,0.5204474329948425,2.8677706718444824,0.5204474329948425,2.8677706718444824,,,,,,
o3-mini,CoT,,0.0431875325739383,huber,0.0955007150769233,0.1225068420171737,0.8764885010944082,0.0666529407724738,-1001.8024198665412,-991.3605030965152,0.1216935928794503,0.1042556074081045,0.8821098671283628,0.0627702068809445,0.0610188656232573,0.0225036352421298,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:34:06.896968+00:00,0.5055516958236694,0.4452472627162933,0.5055516958236694,0.4452472627162933,0.0455659590661525,-1.3683055639266968,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,
claude-3-5-haiku-20241022,numeric,,0.020637547597289,huber,0.1489282548427581,0.1860958635807037,0.4177360013308364,0.0376500040292739,-801.1168107525781,-790.6748939825521,0.1948153312156364,0.1277489592631658,0.2362848591247256,0.1470823466084089,0.1081619735016967,0.006951824553085,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:34:37.355686+00:00,0.5055516958236694,0.5062238574028015,0.5055516958236694,0.5062238574028015,0.0455659590661525,-0.6294499635696411,0.5204474329948425,1.2418067455291748,0.5204474329948425,1.2418067455291748,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0474424585700035,huber,0.1128397956490516,0.1404729932546615,0.8518845097617667,0.0796943316236138,-936.1152106756128,-925.6732939055868,0.1199399835349074,0.0967038039005163,0.8934008023782826,0.0709505036030354,0.069552739461263,0.015867500594168,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:34:47.215226+00:00,0.5055516958236694,0.4600846767425537,0.5055516958236694,0.4600846767425537,0.0455659590661525,-1.6004440784454346,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,
claude-3-haiku-20240307,numeric,,0.0275997631251811,huber,0.1548937857151031,0.1935682743787765,0.3776380729454329,0.0270859837532043,-782.2200018746919,-771.7780851046659,0.1580196459630364,0.1314360598723093,0.430339686046995,0.0877198419716205,0.0669054379968932,-0.0075540226517301,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:35:17.928986+00:00,0.5055516958236694,0.655189037322998,0.5055516958236694,0.655189037322998,0.0455659590661525,-0.3937838077545166,0.5204474329948425,1.226806402206421,0.5204474329948425,1.226806402206421,,,,,,
claude-opus-4-20250514,numeric,,0.0325155891478061,huber,0.1102667823433876,0.148758977651596,0.7714782226966915,0.0425412353128194,-908.60540243765,-898.1634856676241,0.0873941370830256,0.0714616673010768,0.9161211365609928,0.050308700073018,0.010648649976109,-0.0065601831584265,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:35:28.575770+00:00,0.5055516958236694,0.4861484467983246,0.5055516958236694,0.4861484467983246,0.0455659590661525,-1.776744365692139,0.5204474329948425,2.999995231628418,0.5204474329948425,2.999995231628418,,,,,,
claude-sonnet-4-20250514,numeric,,0.034326497465372,huber,0.084842137992382,0.1038867607712745,0.8935484424742189,0.0453466274775564,-1080.937852035537,-1070.495935265511,0.1003258458230771,0.0814341514941418,0.9081084305805904,0.0585982449442387,0.0398150141853275,0.0199827852213021,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:35:58.312363+00:00,0.5055516958236694,0.4562704563140869,0.5055516958236694,0.4562704563140869,0.0455659590661525,-1.6139206886291504,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,
gpt-4,numeric,,0.0226247794926166,huber,0.1661724001169204,0.1862136274576187,0.4285135264698209,0.1145989760756492,-800.8131526562486,-790.3712358862226,0.2456777035126299,0.2102930283907688,-0.0613880064061047,0.1270211644312829,0.143315216808608,-0.0186526116096612,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:36:29.392324+00:00,0.5055516958236694,0.5889148712158203,0.5055516958236694,0.5889148712158203,0.0455659590661525,-0.477981686592102,0.5204474329948425,1.357348918914795,0.5204474329948425,1.357348918914795,,,,,,
gpt-4.1,numeric,,0.0515769757330417,huber,0.1040636152029037,0.1378169655799865,0.8696828674183164,0.0956265199929475,-945.2778194502738,-934.8359026802478,0.1488862170066645,0.1187731844231937,0.8526126333999153,0.089777704785373,0.0903166662788752,0.0161898035217415,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:36:40.133200+00:00,0.5055516958236694,0.4645064771175384,0.5055516958236694,0.4645064771175384,0.0455659590661525,-1.3394482135772705,0.5204474329948425,2.999999761581421,0.5204474329948425,2.999999761581421,,,,,,
gpt-4.1-mini,numeric,,0.0553858987987041,huber,0.1395773291587829,0.1914561837911605,0.7382527949984161,0.0862004009075462,-787.4862286425599,-777.044311872534,0.1342157856741023,0.1055093159504008,0.8595140117220449,0.0829557796165828,0.0999531798967809,0.0152911008081652,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:37:12.885628+00:00,0.5055516958236694,0.3931120336055755,0.5055516958236694,0.3931120336055755,0.0455659590661525,-1.843000650405884,0.5204474329948425,2.9999983310699463,0.5204474329948425,2.9999983310699463,,,,,,
gpt-4o,numeric,,0.0556786246597766,huber,0.1302256137132644,0.1642992049455642,0.8212744438353616,0.0827620407566428,-860.9117103741376,-850.4697936041116,0.1559920992996957,0.1231114311200199,0.8365743138114694,0.0957972367634198,0.1051531531142466,0.0045308712305444,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:37:44.018625+00:00,0.5055516958236694,0.4249116778373718,0.5055516958236694,0.4249116778373718,0.0455659590661525,-1.4255529642105105,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
o3,numeric,,0.0315622128546237,huber,0.0864568874239921,0.1052782014012336,0.8837615165219479,0.048660159856081,-1074.5514720022172,-1064.1095552321913,0.0901502988907466,0.0784086180004206,0.9160724379297592,0.0444878074685083,0.0310465609756383,0.0037447980768752,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:41:47.875898+00:00,0.5055516958236694,0.4493313431739807,0.5055516958236694,0.4493313431739807,0.0455659590661525,-1.4675363302230835,0.5204474329948425,2.9999938011169434,0.5204474329948425,2.9999938011169434,,,,,,
o3-mini,numeric,,0.0542730800807476,huber,0.1148211956024169,0.1493931859731674,0.850104080775585,0.0859583470970392,-906.5633206486012,-896.1214038785753,0.1568303046461037,0.1346229320990317,0.8383943783744211,0.080451293392022,0.0909440224504831,0.0191093888111186,11,240,logistic,3,0.005,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:42:20.705112+00:00,0.5055516958236694,0.4479810893535614,0.5055516958236694,0.4479810893535614,0.0455659590661525,-1.357286810874939,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
