agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
claude-3-opus,numeric-conf,,0.0271353125572204,huber,0.1306392550468444,0.1881295293569564,0.5870292751231001,0.0320207305252552,-793.8997809989335,-779.9772253055655,0.0645312596485633,0.0537867919965223,0.932215898010462,0.0356547960105388,0.0389549838774131,0.006346415570288,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:46:46.228589+00:00,0.510697066783905,0.4832313358783722,0.510697066783905,0.4832313358783722,0.4291347861289978,-0.989349365234375,0.7355052828788757,2.0112431049346924,0.334291398525238,1.9936813116073608,,,,,,,,
claude-opus-4-20250514,numeric-conf,,0.0328627303242683,huber,0.1044303327798843,0.1428415179252624,0.7755947275874975,0.0618991890456527,-303.3631292639424,-293.8350227252469,0.1975454134596567,0.1280139704319564,0.5719742078429502,0.1504546900338867,0.1251427821815014,0.0814249155873602,11.0,80,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_alnum_10,8,8,2025-08-25T20:47:18.841659+00:00,0.510697066783905,0.4117673635482788,0.510697066783905,0.4117673635482788,0.4291347861289978,-1.1584826707839966,0.7355052828788757,2.9999895095825195,0.334291398525238,2.089570999145508,,,,,,,,
claude-sonnet-4-20250514,numeric-conf,,0.0202023293823003,huber,0.0833344906568527,0.121709257364273,0.7801383096742459,0.0398274175822734,-1002.937708177564,-989.015152484196,0.0981892668421268,0.0771896416942278,0.8525848783799286,0.060686830021934,0.0654038987828024,0.0348957254579573,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:47:51.288671+00:00,0.510697066783905,0.4427277147769928,0.510697066783905,0.4427277147769928,0.4291347861289978,-1.2019160985946655,0.7355052828788757,2.228994846343994,0.334291398525238,2.0197296142578125,,,,,,,,
gemini-1.5-pro,numeric-conf,,0.0321912169456481,huber,0.1195919662714004,0.1966335922479629,0.6242433744580085,0.0315792575478553,-772.6783422888279,-758.75578659546,0.0926210646103337,0.0791193095120516,0.8871891940695753,0.0481538832482676,0.0674630613038034,-0.0060825662179426,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:48:29.409783+00:00,0.510697066783905,0.5056380033493042,0.510697066783905,0.5056380033493042,0.4291347861289978,-1.0038551092147827,0.7355052828788757,2.356485366821289,0.334291398525238,2.3887810707092285,,,,,,,,
gemini-2.5-flash,numeric-conf,,0.0435779020190238,huber,0.0885206535458564,0.1192294433712959,0.9013312098580092,0.0784441001247614,-1012.818663623554,-998.896107930186,0.1469095742608861,0.1044843745683178,0.8552728301317807,0.1032736097973836,0.1032685752800016,0.0023540453928889,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:49:08.920577+00:00,0.510697066783905,0.4974936246871948,0.510697066783905,0.4974936246871948,0.4291347861289978,-1.2234487533569336,0.7355052828788757,2.999999523162842,0.334291398525238,3.0,,,,,,,,
gemini-2.5-flash-lite,numeric-conf,,0.0333050638437271,huber,0.1529339998960495,0.2018279284238815,0.5518515196042686,0.0410660155117511,-760.1630910078563,-746.2405353144884,0.1806967639673599,0.1422492929028742,0.519587402278961,0.1114291666347195,0.10849375756401,0.0513340447436679,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:50:25.099642+00:00,0.510697066783905,0.4376216232776642,0.510697066783905,0.4376216232776642,0.4291347861289978,-0.6007686853408813,0.7355052828788757,2.2375829219818115,0.334291398525238,0.946852445602417,,,,,,,,
gemini-2.5-pro,numeric-conf,,0.0441797636449337,huber,0.0897384956479072,0.1172235682606697,0.9049518631163992,0.0870944917201995,-1020.9626978523096,-1007.0401421589416,0.1395810157165526,0.1079902259102373,0.8708771913188753,0.0884362541965704,0.100440371068138,0.0101125046294747,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:50:57.567572+00:00,0.510697066783905,0.4843784868717193,0.510697066783905,0.4843784868717193,0.4291347861289978,-1.2409238815307615,0.7355052828788757,2.9999959468841553,0.334291398525238,3.0,,,,,,,,
gpt-3.5-turbo,numeric-conf,,0.0617304630577564,huber,0.2845037579536438,0.3278223276138305,0.1176612179640473,0.0057610183954238,-527.3360850702205,-513.4135293768526,0.1507462131934405,0.0874053407799114,-0.1799819192240772,0.1228198973917083,0.0460065431667096,-0.0410051744995695,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:52:13.525099+00:00,0.510697066783905,0.6205751895904541,0.510697066783905,0.6205751895904541,0.4291347861289978,0.9787116050720216,0.7355052828788757,0.4457115530967712,0.334291398525238,1.0507614612579346,,,,,,,,
gpt-4,numeric-conf,,0.0408016517758369,huber,0.1234339028596878,0.1669539660215377,0.7712111403611083,0.0568532660603523,-851.2178304763339,-837.295274782966,0.0865344311710047,0.071415247655276,0.9317746779349688,0.0488678849596024,0.0438901694886611,0.01790628392588,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:52:50.062041+00:00,0.510697066783905,0.4491865038871765,0.510697066783905,0.4491865038871765,0.4291347861289978,-1.6498677730560305,0.7355052828788757,2.9999988079071045,0.334291398525238,2.9999914169311523,,,,,,,,
gpt-4.1,numeric-conf,,0.0234361812472343,huber,0.06909991055727,0.0868019759654998,0.9068314375714436,0.0369209382683038,-1165.1804482370014,-1151.2578925436335,0.0803077957795829,0.0686174043426007,0.9266520712046584,0.0417252188042103,0.0434251867234707,0.023417518242742,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:54:08.049702+00:00,0.510697066783905,0.4320616424083709,0.510697066783905,0.4320616424083709,0.4291347861289978,-1.399825930595398,0.7355052828788757,2.998350143432617,0.334291398525238,2.783804416656494,,,,,,,,
gpt-4.1-mini,numeric-conf,,0.0276594217866659,huber,0.1235862225294113,0.1796364784240722,0.5962923073175509,0.0222560480237007,-816.0736100484557,-802.1510543550878,0.0778600544913571,0.0670614490454847,0.8952150368846917,0.0395594506700607,0.0485119742426004,0.0089580537243322,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:55:22.996361+00:00,0.510697066783905,0.4203037023544311,0.510697066783905,0.4203037023544311,0.4291347861289978,-1.3945807218551636,0.7355052828788757,1.9930219650268557,0.334291398525238,2.2723584175109863,,,,,,,,
gpt-4o,numeric-conf,,0.0364915914833545,huber,0.1092216446995735,0.1536179482936859,0.7863555132877404,0.0571977274492383,-891.1775523212897,-877.2549966279217,0.0998303217031459,0.0843170389081492,0.905350742524116,0.0534483870768357,0.0503992957599235,0.0248434961745233,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:55:59.731504+00:00,0.510697066783905,0.444118469953537,0.510697066783905,0.444118469953537,0.4291347861289978,-1.6379663944244385,0.7355052828788757,2.9999289512634277,0.334291398525238,2.999478340148926,,,,,,,,
o1,numeric-conf,,0.0323796048760414,huber,0.0821618139743805,0.1002064645290374,0.906605622397637,0.0528824117034673,-1096.2508439230428,-1082.3282882296749,0.0983167559341366,0.0832547450291387,0.9127910514807536,0.0522956205388719,0.0321360330283641,0.0037589195415829,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:57:30.144777+00:00,0.510697066783905,0.4410697221755981,0.510697066783905,0.4410697221755981,0.4291347861289978,-1.3649107217788696,0.7355052828788757,2.9999983310699463,0.334291398525238,3.0,,,,,,,,
o1-mini,numeric-conf,,0.0275487620383501,huber,0.093314379453659,0.1175884902477264,0.8405118341535479,0.0323170889168977,-1019.4707834319216,-1005.5482277385538,0.0929984779935957,0.0770512484736514,0.897943089845356,0.052075157395604,0.0437760504764137,-0.0040581536970355,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T20:58:45.908577+00:00,0.510697066783905,0.4157223105430603,0.510697066783905,0.4157223105430603,0.4291347861289978,-1.8095288276672363,0.7355052828788757,2.9999818801879883,0.334291398525238,2.999997615814209,,,,,,,,
o3,numeric-conf,,0.0202607791870832,huber,0.0644810423254966,0.083749808371067,0.9098260212998236,0.0434997908771038,-1182.3622765636085,-1168.4397208702403,0.0757975512482967,0.0623985663553079,0.9283199545370768,0.043031240884274,0.0345538454570553,-0.0021008655744971,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:00:00.028388+00:00,0.510697066783905,0.4779646098613739,0.510697066783905,0.4779646098613739,0.4291347861289978,-1.4419214725494385,0.7355052828788757,2.9997403621673584,0.334291398525238,2.8159098625183105,,,,,,,,
o3-mini,numeric-conf,,0.0435994043946266,huber,0.1114805862307548,0.131016194820404,0.8581173796935294,0.0707237167283892,-967.5684781624772,-953.6459224691092,0.1029387918755111,0.0831711127180041,0.9133491582843865,0.060654438271563,0.0831711127180041,0.0108113004583301,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:01:30.144924+00:00,0.510697066783905,0.3616873025894165,0.510697066783905,0.3616873025894165,0.4291347861289978,-1.839299201965332,0.7355052828788757,2.999999523162842,0.334291398525238,3.0,,,,,,,,
humans,single_numeric_response,,0.0133054237812757,huber,0.0914182141423225,0.111493594944477,0.7661402817871759,0.033986610174179,-1045.0182824790863,-1031.0957267857184,0.0914300128498264,0.0695178958863923,0.8340070698269726,0.0593861044458056,0.0372044649750295,-0.0242059569166164,11.0,240,logistic,4,0.1,lbfgs,1,random_abstract,collider,0.0,economy;sociology;weather,8,8,2025-08-25T21:02:46.860420+00:00,0.510697066783905,0.5312634110450745,0.510697066783905,0.5312634110450745,0.4291347861289978,-1.0230090618133545,0.7355052828788757,1.717274188995361,0.334291398525238,1.8180394172668457,,,,,,,,
claude-3-5-haiku-20241022,CoT,,0.0267193410545587,huber,0.1531359106302261,0.1929913312196731,0.4327679213498139,0.0323483899235725,-779.6527960758563,-762.2496014591463,0.117657005982554,0.083508725419189,0.6692264059827577,0.0828822287082174,0.063049335010124,-0.0104605488704912,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:03:17.785337+00:00,0.510697066783905,0.5855275392532349,0.5246120095252991,0.9999996423721312,0.4291347861289978,-1.2705367803573608,0.7355052828788757,1.2813918590545654,0.334291398525238,1.812105417251587,,,,,,,,
claude-3-7-sonnet-20250219,CoT,,0.0288700144737958,huber,0.0646567419171333,0.0841681435704231,0.9261350213459858,0.0396690368652343,-1177.9706142619657,-1160.5674196452558,0.0708777270486217,0.0559577446498654,0.9509346926521692,0.0435015287694511,0.0277203190913706,-0.0016392997765179,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:04:50.642710+00:00,0.510697066783905,0.4580406546592712,0.5246120095252991,0.9067698121070862,0.4291347861289978,-1.8619189262390137,0.7355052828788757,2.9999988079071045,0.334291398525238,2.9047532081604004,,,,,,,,
claude-3-haiku-20240307,CoT,,0.039367239922285,huber,0.1870104819536209,0.2286580055952072,0.1439438412276056,0.0131636917591095,-698.2533358150632,-680.8501411983533,0.0568366981701412,0.0421490987141927,0.7488967875231025,0.0381295651229458,0.0071364561716715,-0.0013574036684903,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:06:23.261318+00:00,0.510697066783905,0.6916727423667908,0.5246120095252991,8.372838055947796e-05,0.4291347861289978,0.164941519498825,0.7355052828788757,0.8277826309204102,0.334291398525238,0.7802644968032837,,,,,,,,
claude-3-opus,CoT,,0.0168786067515611,huber,0.1079796329140663,0.1459336876869201,0.5812556186390131,0.0338634617626667,-913.8094289725524,-896.4062343558426,0.0998322426906972,0.0835752218961715,0.7554934462304888,0.0546045690914226,0.0464826402339068,-0.0153574335755723,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:07:41.900153+00:00,0.510697066783905,0.5005687475204468,0.5246120095252991,0.8613036274909973,0.4291347861289978,-1.623707294464111,0.7355052828788757,1.2988746166229248,0.334291398525238,2.313357353210449,,,,,,,,
claude-opus-4-20250514,CoT,,0.0296131316572427,huber,0.0472110100090503,0.0649368911981582,0.9606343436601774,0.0471360318362712,-99.37357519373892,-94.39491382596896,0.0650945306428975,0.0515827139444423,0.9580455062840562,0.0397054346625868,0.0215841509853348,-0.0049269474139719,11.0,20,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_alnum_10,8,8,2025-08-25T21:08:44.927929+00:00,0.510697066783905,0.4784649312496185,0.5246120095252991,0.9431057572364808,0.4291347861289978,-1.2910263538360596,0.7355052828788757,2.9999992847442627,0.334291398525238,2.999999523162842,,,,,,,,
claude-sonnet-4-20250514,CoT,,0.0183546729385852,huber,0.0632242038846015,0.0845775976777076,0.9006165695856126,0.0350342385470867,-1175.6411930192226,-1158.2379984025126,0.0860879150601758,0.0666883821424209,0.9007516639626116,0.0544406907251779,0.057072814544945,-0.0001536631087461,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:09:05.315511+00:00,0.510697066783905,0.4619110226631164,0.5246120095252991,0.7447592616081238,0.4291347861289978,-1.3802685737609863,0.7355052828788757,2.5282390117645264,0.334291398525238,2.9999523162841797,,,,,,,,
gemini-1.5-pro,CoT,,0.0285149700939655,huber,0.0913765504956245,0.1341431885957718,0.8164226637705765,0.0246260594576597,-954.2467781372392,-936.8435835205293,0.0830739847740116,0.0680564485038771,0.923106224660665,0.0476403900411387,0.0304882692794005,-0.022743763368238,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:10:33.280761+00:00,0.510697066783905,0.444311112165451,0.5246120095252991,0.491632878780365,0.4291347861289978,-1.5142840147018433,0.7355052828788757,2.999990940093994,0.334291398525238,2.9999938011169434,,,,,,,,
gemini-2.5-flash,CoT,,0.0429560765624046,huber,0.0876627564430236,0.1150750964879989,0.9062098544007716,0.0795619809945507,-1023.517431139391,-1006.1351133797334,0.1563844902252085,0.1225953495716467,0.8341794940989015,0.0970901078710085,0.112781349441947,-0.0043571168873385,11.0,239,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:11:55.062730+00:00,0.510697066783905,0.4829798340797424,0.5246120095252991,0.3823104500770569,0.4291347861289978,-1.2640029191970823,0.7355052828788757,3.0,0.334291398525238,3.0,,,,,,,,
gemini-2.5-flash-lite,CoT,,0.0275030601769685,huber,0.0703475028276443,0.0947288572788238,0.9049192826424622,0.0280538323046318,-1083.5257848057838,-1066.2920979474522,0.0575801646970813,0.0485846554859803,0.9658776036191998,0.0309031813548639,0.0199836875334451,0.0123971132203045,11.0,232,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:13:20.972051+00:00,0.510697066783905,0.4637632071971893,0.5246120095252991,0.9612446427345276,0.4291347861289978,-1.5682353973388672,0.7355052828788757,2.9998202323913574,0.334291398525238,2.999941110610962,,,,,,,,
gemini-2.5-pro,CoT,,0.0429083183407783,huber,0.0871699824929237,0.1133969947695732,0.9102858431045434,0.0808121545007452,-1034.8929840112694,-1017.4897893945596,0.1486061756462352,0.1167859071402838,0.851237107693571,0.0918958504700877,0.100254750369173,0.0017431862155596,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:14:37.941324+00:00,0.510697066783905,0.4912415742874145,0.5246120095252991,0.4710192680358886,0.4291347861289978,-1.150369644165039,0.7355052828788757,2.999999523162842,0.334291398525238,3.0,,,,,,,,
gpt-3.5-turbo,CoT,,0.0583905689418315,huber,0.2214291393756866,0.2826708555221557,0.1079507101186855,0.0046170055866241,-596.4665805396613,-579.0633859229514,0.1504514325877654,0.1272354693123788,-0.2356040845516942,0.0802917736544013,0.0436018687306029,-0.0016741676764054,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:16:04.630733+00:00,0.510697066783905,0.7285725474357605,0.5246120095252991,2.018875238718465e-05,0.4291347861289978,0.5287164449691772,0.7355052828788757,0.826431393623352,0.334291398525238,0.8836206197738647,,,,,,,,
gpt-4,CoT,,0.0241802968084812,huber,0.0677800178527832,0.1085290536284446,0.8489898593658856,0.0335621148347854,-1055.9539393233126,-1038.5507447066027,0.0830489689931911,0.067696843499487,0.9124413901004836,0.0481068459892973,0.0426330038543903,0.0190040570768443,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:17:28.016848+00:00,0.510697066783905,0.447519987821579,0.5246120095252991,0.9799797534942628,0.4291347861289978,-1.6440787315368652,0.7355052828788757,2.7096357345581055,0.334291398525238,2.4321537017822266,,,,,,,,
gpt-4.1,CoT,,0.0310173630714416,huber,0.0659137219190597,0.0901451110839843,0.9192226782464024,0.0372302584350109,-1145.0405872988226,-1127.6373926821127,0.0863095134751176,0.0673983900745709,0.9308447117920404,0.0539146467267243,0.038902641146472,-0.0060956459966572,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:19:08.126218+00:00,0.510697066783905,0.4299213290214538,0.5246120095252991,0.8258035182952881,0.4291347861289978,-1.6029828786849976,0.7355052828788757,2.999997854232788,0.334291398525238,3.0,,,,,,,,
gpt-4.1-mini,CoT,,0.0262563526630401,huber,0.0730252414941787,0.0935191139578819,0.8870716544469867,0.0348478700965642,-1127.4029125045306,-1109.999717887821,0.0818546666466729,0.0611148544333197,0.9178815896002724,0.0544532920899378,0.0520263853398236,-0.0123619445345618,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:20:36.103304+00:00,0.510697066783905,0.3650782108306885,0.5246120095252991,0.6305922269821167,0.4291347861289978,-2.0649054050445557,0.7355052828788757,2.8901569843292236,0.334291398525238,2.99999737739563,,,,,,,,
gpt-4o,CoT,,0.0282297059893608,huber,0.0790937319397926,0.1091488376259803,0.860965819579034,0.0417230688035488,-1053.2205721177454,-1035.8173775010357,0.0819712292304635,0.0620998762322194,0.9228438905575284,0.0535059603548635,0.0305348745349681,0.0037167601061589,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:22:09.261700+00:00,0.510697066783905,0.3963054120540619,0.5246120095252991,0.751843273639679,0.4291347861289978,-1.8222087621688845,0.7355052828788757,2.9999942779541016,0.334291398525238,3.0,,,,,,,,
o1,CoT,,0.026466567069292,huber,0.064083844423294,0.0818504020571708,0.9201426743844308,0.0277042355516861,-280.3319969103085,-270.0297818575764,0.0823821714112584,0.0666165706966862,0.9254511318299534,0.0484670473110067,0.0439856323148265,-0.0062878928581873,11.0,58,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_alnum_10,8,8,2025-08-25T21:23:35.390269+00:00,0.510697066783905,0.4261837899684906,0.5246120095252991,0.7565984129905701,0.4291347861289978,-1.4981379508972168,0.7355052828788757,2.9999988079071045,0.334291398525238,2.999998092651367,,,,,,,,
o1-mini,CoT,,0.0271222498267889,huber,0.0876332148909568,0.1072969585657119,0.8638790000475466,0.0288325686007738,-1061.4343916826224,-1044.0311970659125,0.0861307520251262,0.0703091414814645,0.9127966117879246,0.0497506891264149,0.0535234432554606,0.0022569089902169,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:24:08.128848+00:00,0.510697066783905,0.4027275145053863,0.5246120095252991,0.5928249955177307,0.4291347861289978,-1.733811378479004,0.7355052828788757,2.999969005584717,0.334291398525238,3.0,,,,,,,,
claude-3-5-haiku-20241022,numeric,,0.0470770448446273,huber,0.2336101084947586,0.289565235376358,0.1752427519164295,0.0532139718532562,-584.89982457958,-567.4966299628701,0.1564540843832362,0.1326484367702946,0.3740249982165191,0.0829594644545993,0.0246782886259483,-0.0003587771545756,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:25:30.940255+00:00,0.510697066783905,0.5581457614898682,0.5246120095252991,7.068934792187065e-06,0.4291347861289978,-0.8493160009384155,0.7355052828788757,0.9083889722824096,0.334291398525238,1.363060474395752,,,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0450677871704101,huber,0.1012364700436592,0.1481742709875106,0.8306147690947876,0.058759643509984,-906.4957858794191,-889.0925912627092,0.1202641325514681,0.0932053851133043,0.8875742940206632,0.0760014326459556,0.068009083221356,0.0224476691674102,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:26:55.641493+00:00,0.510697066783905,0.4567151665687561,0.5246120095252991,0.9999855756759644,0.4291347861289978,-2.0791027545928955,0.7355052828788757,3.0,0.334291398525238,2.999798059463501,,,,,,,,
claude-3-haiku-20240307,numeric,,0.0746903419494628,huber,0.2791036069393158,0.3131903409957886,0.1413475618948618,0.0072569355368614,-547.2532059365788,-529.8500113198688,0.2653893232071117,0.1924712134130073,-0.934690443286956,0.1827192515299179,0.1348365707830948,0.0628142844546924,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-25T21:28:23.611489+00:00,0.5055516958236694,0.7440125942230225,0.5004981160163879,0.1016279160976409,0.0455659590661525,-0.8088980913162231,0.5204474329948425,0.873694658279419,-0.0582337826490402,1.4306979179382324,,,,,,,,
claude-3-opus,numeric,,0.0225097965449094,huber,0.1048906147480011,0.1621226072311401,0.6468110786451555,0.0198070779442787,-863.3131385601815,-845.9099439434716,0.0564037838279434,0.0469270614963589,0.945795915927468,0.0312927743964372,0.0345846377538912,-0.0031591642083543,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:29:35.880112+00:00,0.510697066783905,0.4918648898601532,0.5246120095252991,0.9704920053482056,0.4291347861289978,-1.301552414894104,0.7355052828788757,1.699473857879639,0.334291398525238,2.4202961921691895,,,,,,,,
claude-opus-4-20250514,numeric,,0.048005998134613,huber,0.1011267900466919,0.1263294517993927,0.8645292323679241,0.0593362462452866,-217.57483626968465,-207.53817034352227,0.1303626520637229,0.0980365922505205,0.8411848793622994,0.0859258263445424,0.0453191349452192,0.0439448844754334,11.0,55,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:30:54.646101+00:00,0.510697066783905,0.409703254699707,0.5246120095252991,0.919844686985016,0.4291347861289978,-1.8617610931396484,0.7355052828788757,2.9997594356536865,0.334291398525238,2.4551796913146973,,,,,,,,
claude-sonnet-4-20250514,numeric,,0.0311806760728359,huber,0.0907559916377067,0.1428396999835968,0.7806105680645314,0.0367314800620079,-924.0954991596752,-906.6923045429654,0.1018832469838505,0.08405101780187,0.8793854484704815,0.0575814416495629,0.0595695672838976,0.0412628567805796,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:31:19.444426+00:00,0.510697066783905,0.4445728957653045,0.5246120095252991,0.8903928399085999,0.4291347861289978,-1.2845776081085205,0.7355052828788757,2.999997615814209,0.334291398525238,2.019108772277832,,,,,,,,
gemini-1.5-pro,numeric,,0.0401942245662212,huber,0.1419690251350402,0.2142451405525207,0.6085712996112198,0.0148359738290309,-729.5045114295036,-712.1013168127937,0.1052833237418191,0.087226424117883,0.8656019737765783,0.0589587075310499,0.0815209591479012,0.0144965426036805,11.0,240,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:32:38.328678+00:00,0.510697066783905,0.4987132847309112,0.5246120095252991,0.9999986886978148,0.4291347861289978,-1.349465012550354,0.7355052828788757,2.6211769580841064,0.334291398525238,2.181720733642578,,,,,,,,
gemini-2.5-flash,numeric,,0.0471142791211605,huber,0.094992846250534,0.1251473277807235,0.8972765295102831,0.0904562854902998,-808.8358843566102,-792.4198657129202,0.1817221423349896,0.1368835149589648,0.7840625322408218,0.119523388285712,0.1238444028679004,-0.0055844897445568,11.0,197,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:34:08.310794+00:00,0.510697066783905,0.4912541210651397,0.5246120095252991,0.4355972409248352,0.4291347861289978,-1.2736303806304932,0.7355052828788757,2.999999523162842,0.334291398525238,2.999999523162842,,,,,,,,
gemini-2.5-flash-lite,numeric,,0.0509485155344009,huber,0.1860959231853485,0.2515757381916046,0.4949477217439596,0.0714801123694462,-646.8853125997167,-629.5239592313593,0.2898428458249177,0.191965299966464,-0.0011313794566694,0.2171593859004774,0.1567675976453248,0.0534599188798658,11.0,238,logistic,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,8,8,2025-08-25T21:35:20.267295+00:00,0.510697066783905,0.4235747456550598,0.5246120095252991,0.5267684459686279,0.4291347861289978,-0.7103213667869568,0.7355052828788757,2.8061952590942383,0.334291398525238,0.5978625416755676,,,,,,,,
