agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
claude-3-5-haiku-20241022,numeric,,0.018877524882555,huber,0.1182604655623436,0.1671584397554397,0.5302107224531217,0.0262631732970476,-848.630339309837,-831.2271446931271,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:36:30.472151+00:00,0.5055516958236694,0.4782001376152038,0.5004981160163879,0.6677533984184265,,,,,,,0.5037974119186401,0.162977784872055,0.5437019467353821,0.2938055098056793,0.4951467514038086,0.7605286836624146
claude-3-7-sonnet-20250219,numeric,,0.0318373069167137,huber,0.0494153127074241,0.1025036945939064,0.9211332611012788,0.0083747137337923,-1083.3710659125172,-1065.9678712958073,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:36:35.476370+00:00,0.5055516958236694,0.4824925661087036,0.5004981160163879,0.9999970197677612,,,,,,,0.5037974119186401,4.137446012464352e-06,0.5437019467353821,0.9530277848243712,0.4951467514038086,0.8639612793922424
claude-3-haiku-20240307,numeric,,0.0275325402617454,huber,0.1492468863725662,0.1877067685127258,0.4147592686659056,0.0087002709507942,-792.9796492350274,-775.5764546183175,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:36:43.900660+00:00,0.5055516958236694,0.652811586856842,0.5004981160163879,0.9999985694885254,,,,,,,0.5037974119186401,0.3112480044364929,0.5437019467353821,0.5451641082763672,0.4951467514038086,0.64544677734375
claude-opus-4-20250514,numeric,,0.0225966926664114,huber,0.0996269062161445,0.1401960700750351,0.7970294977973452,0.0089889047667384,-933.0624069515108,-915.6592123348008,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:36:51.662728+00:00,0.5055516958236694,0.4868559539318084,0.5004981160163879,0.9315310716629028,,,,,,,0.5037974119186401,0.0686913803219795,0.5437019467353821,0.7487210631370544,0.4951467514038086,0.8358221054077148
claude-sonnet-4-20250514,numeric,,0.0213839039206504,huber,0.0736858025193214,0.0939898490905761,0.9128648145947472,0.0174685068428516,-1124.9928732003718,-1107.589678583662,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:36:57.429868+00:00,0.4715025722980499,0.4797272086143493,0.5583577156066895,0.994510054588318,,,,,,,0.494641900062561,0.0920914262533187,0.4953719675540924,0.884057879447937,0.5772022008895874,0.8169849514961243
gpt-4,numeric,,0.0202584601938724,huber,0.0659892708063125,0.1282293796539306,0.7290069540714056,0.0255997993052005,-975.8885898132312,-958.4853951965214,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:37:04.644857+00:00,0.5055516958236694,0.5049782991409302,0.5004981160163879,0.9999865293502808,,,,,,,0.5037974119186401,0.0099854739382863,0.5437019467353821,0.2003811597824096,0.4951467514038086,0.8973365426063538
gpt-4.1,numeric,,0.033310379832983,huber,0.0177234578877687,0.0756135508418083,0.9607720723190666,0.0004188940394669,-1229.4175059729191,-1212.0143113562092,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:37:14.265977+00:00,0.4715025722980499,0.4911617338657379,0.5583577156066895,0.9996007084846495,,,,,,,0.494641900062561,0.0004026270180474,0.4953719675540924,0.985361397266388,0.5772022008895874,0.9711440205574036
gpt-4.1-mini,numeric,,0.0401326566934585,huber,0.0864030867815017,0.1690233647823333,0.795996895347891,0.0056927563622593,-843.3047787930567,-825.9015841763468,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:37:23.954851+00:00,0.4715025722980499,0.4070228040218353,0.5583577156066895,0.8423876166343689,,,,,,,0.494641900062561,0.0141140166670084,0.4953719675540924,0.9431297183036804,0.5772022008895874,0.7934994697570801
gpt-4o,numeric,,0.036953154951334,huber,0.0545904673635959,0.118079274892807,0.9076869621056556,0.0014391230419278,-1015.4715590942952,-998.0683644775854,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:37:29.120579+00:00,0.4715025722980499,0.4301592707633972,0.5583577156066895,0.7506190538406372,,,,,,,0.494641900062561,0.0020406935364007,0.4953719675540924,0.9620609879493712,0.5772022008895874,0.9951381087303162
humans,numeric,,0.009600693359971,huber,0.0908597186207771,0.109696015715599,0.7736204132137002,0.0089260995388031,-1050.820265570126,-1033.4170709534162,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:37:37.221751+00:00,0.5055516958236694,0.530258059501648,0.5004981160163879,0.4710302054882049,,,,,,,0.5037974119186401,0.2515837848186493,0.5437019467353821,0.645167887210846,0.4951467514038086,0.6048835515975952
o3,numeric,,0.0188459064811468,huber,0.0733993053436279,0.0884532183408737,0.9179458958924752,0.006220531463623,-1154.1351048407882,-1136.7319102240783,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:37:42.110171+00:00,0.5055516958236694,0.4471975266933441,0.5004981160163879,0.4773703217506408,,,,,,,0.5037974119186401,0.114408329129219,0.5437019467353821,0.8679779767990112,0.4951467514038086,0.8083221316337585
o3-mini,numeric,,0.0356063582003116,huber,0.0358755514025688,0.0933026075363159,0.9415323327480464,0.0031183203769614,-1128.5154670137786,-1111.1122723970686,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:37:46.521814+00:00,0.4715025722980499,0.4674490094184875,0.5583577156066895,0.8313393592834473,,,,,,,0.494641900062561,0.0026328745298087,0.4953719675540924,0.999617338180542,0.5772022008895874,0.9690148830413818
gpt-4,numeric-conf,,0.0164527408778667,huber,0.071682259440422,0.1167329102754592,0.7296454731584022,0.0216644071042537,-1020.9760654169276,-1003.5728708002176,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:37:56.469039+00:00,0.5055516958236694,0.5108569860458374,0.5004981160163879,0.9999779462814332,,,,,,,0.5037974119186401,0.0452876947820186,0.5437019467353821,0.2437177747488021,0.4951467514038086,0.8465980291366577
gpt-4.1,numeric-conf,,0.0269867777824401,huber,0.0481016784906387,0.0752609819173812,0.9528497764952524,0.003211517073214,-1231.6608508643153,-1214.2576562476054,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:05.481871+00:00,0.4715025722980499,0.4554742574691772,0.5583577156066895,0.967835545539856,,,,,,,0.494641900062561,0.0366181842982769,0.4953719675540924,0.9528736472129822,0.5772022008895874,0.8507262468338013
gpt-4.1-mini,numeric-conf,,0.0284788366407156,huber,0.1227287128567695,0.1887029707431793,0.6454064625780354,0.0045634925365448,-790.4389133120264,-773.0357186953165,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:11.776182+00:00,0.4715025722980499,0.4146259725093841,0.5583577156066895,0.7215322852134705,,,,,,,0.494641900062561,0.0715569928288459,0.4953719675540924,0.628870964050293,0.5772022008895874,0.7952841520309448
gpt-4o,numeric-conf,,0.0262395627796649,huber,0.0792120769619941,0.1251226365566253,0.8600868432723009,0.0136742502450943,-987.6612409977964,-970.2580463810864,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:38:16.497574+00:00,0.5055516958236694,0.4776518642902374,0.5004981160163879,0.99999737739563,,,,,,,0.5037974119186401,0.0537113174796104,0.5437019467353821,0.8701322078704834,0.4951467514038086,0.8185907006263733
o3,numeric-conf,,0.0157371833920478,huber,0.0755432024598121,0.0911772027611732,0.8947607641651013,0.0084030538797378,-1139.5761686463495,-1122.1729740296396,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:25.029013+00:00,0.4715025722980499,0.4209729433059692,0.5583577156066895,0.5087685585021973,,,,,,,0.494641900062561,0.1506990939378738,0.4953719675540924,0.8176645040512085,0.5772022008895874,0.7346762418746948
o3-mini,numeric-conf,,0.0312493499368429,huber,0.0497603341937065,0.0775626525282859,0.9541373197730348,0.0069057547487318,-1217.2012287764535,-1199.7980341597436,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:29.811362+00:00,0.4715025722980499,0.423007607460022,0.5583577156066895,0.7947225570678711,,,,,,,0.494641900062561,0.0204549450427293,0.4953719675540924,0.9812108278274536,0.5772022008895874,0.9107659459114076
claude-3-haiku-20240307,CoT,,0.0260135643184185,huber,0.1238874867558479,0.1621113121509552,0.5636954657059202,0.0155856072902679,-863.3466127110362,-845.9434180943263,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:38:36.849452+00:00,0.5055516958236694,0.690599799156189,0.5004981160163879,0.607791006565094,,,,,,,0.5037974119186401,0.2788249850273132,0.5437019467353821,0.6692639589309692,0.4951467514038086,0.6822941303253174
claude-opus-4-20250514,CoT,,0.0099183348938822,huber,0.038586962968111,0.0699012577533721,0.9215571319607088,0.0108308121562004,-181.56835691559976,-173.6507622233192,,,,,,,,36,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-17T21:38:42.058106+00:00,0.5055516958236694,0.4822260737419128,0.5004981160163879,0.4757047593593597,,,,,,,0.5037974119186401,0.1288178861141204,0.5437019467353821,0.7148755192756653,0.4951467514038086,0.8358165621757507
gpt-4,CoT,,0.0080636907368898,huber,0.0544822216033935,0.0835266038775444,0.8531817979605667,0.0101270101964473,-1181.6432317298058,-1164.240037113096,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:38:43.365165+00:00,0.5055516958236694,0.4836279451847076,0.5004981160163879,0.9999948740005492,,,,,,,0.5037974119186401,0.1656629145145416,0.5437019467353821,0.529387354850769,0.4951467514038086,0.7397327423095703
gpt-4.1,CoT,,0.0227627474814653,huber,0.0298282615840435,0.0530244372785091,0.9755232863102068,0.0013532217592,-1399.7611365564144,-1382.3579419397045,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:51.841663+00:00,0.4715025722980499,0.4701721370220184,0.5583577156066895,0.930129051208496,,,,,,,0.494641900062561,0.0527319386601448,0.4953719675540924,0.9099842309951782,0.5772022008895874,0.9361379742622375
gpt-4.1-mini,CoT,,0.01731544919312,huber,0.0618562549352645,0.0836658403277397,0.9206978442965,0.0061807877162011,-1175.8819258322778,-1158.4996080726205,,,,,,,,239,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:38:58.052417+00:00,0.4715025722980499,0.4252183139324188,0.5583577156066895,0.707886278629303,,,,,,,0.494641900062561,0.0965844392776489,0.4953719675540924,0.8054512739181519,0.5772022008895874,0.8369517922401428
gpt-4o,CoT,,0.0154129583388566,huber,0.0565172098577022,0.0807534307241439,0.9223271666513948,0.0071999818086624,-1197.8503149563614,-1180.4471203396515,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:39:02.799810+00:00,0.4715025722980499,0.4518699049949646,0.5583577156066895,0.914193630218506,,,,,,,0.494641900062561,0.1129671409726142,0.4953719675540924,0.7881828546524048,0.5772022008895874,0.8315171003341675
o3,CoT,,0.0138769932091236,huber,0.0726643949747085,0.0849061831831932,0.8999534008348544,0.0070402130227664,-1134.320693180841,-1117.0870063225095,,,,,,,,232,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:39:08.129732+00:00,0.4715025722980499,0.4056589603424072,0.5583577156066895,0.3939633369445801,,,,,,,0.494641900062561,0.1441648751497268,0.4953719675540924,0.7590394616127014,0.5772022008895874,0.731941282749176
o3-mini,CoT,,0.0269740279763937,huber,0.0490772165358066,0.0872263833880424,0.937384418545696,0.0071504741907119,-1160.839245816742,-1143.436051200032,,,,,,,,240,noisy_or,5,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:39:12.535191+00:00,0.4715025722980499,0.4718205034732818,0.5583577156066895,0.9886194467544556,,,,,,,0.494641900062561,0.0687222406268119,0.4953719675540924,0.9618045091629028,0.5772022008895874,0.8913425207138062
claude-3-5-haiku-20241022,numeric,,0.020637547597289,huber,0.1489282548427581,0.1860958635807037,0.4177360013308364,0.0376500040292739,-801.1168107525781,-790.6748939825521,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:19.500095+00:00,0.5055516958236694,0.5062238574028015,0.5055516958236694,0.5062238574028015,0.0455659590661525,-0.6294499635696411,0.5204474329948425,1.2418067455291748,0.5204474329948425,1.2418067455291748,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0474424585700035,huber,0.1128397956490516,0.1404729932546615,0.8518845097617667,0.0796943316236138,-936.1152106756128,-925.6732939055868,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:21.267661+00:00,0.5055516958236694,0.4600846767425537,0.5055516958236694,0.4600846767425537,0.0455659590661525,-1.6004440784454346,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,
claude-3-haiku-20240307,numeric,,0.0275997631251811,huber,0.1548937857151031,0.1935682743787765,0.3776380729454329,0.0270859837532043,-782.2200018746919,-771.7780851046659,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:25.980748+00:00,0.5055516958236694,0.655189037322998,0.5055516958236694,0.655189037322998,0.0455659590661525,-0.3937838077545166,0.5204474329948425,1.226806402206421,0.5204474329948425,1.226806402206421,,,,,,
claude-opus-4-20250514,numeric,,0.0325155891478061,huber,0.1102667823433876,0.148758977651596,0.7714782226966915,0.0425412353128194,-908.60540243765,-898.1634856676241,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:27.541671+00:00,0.5055516958236694,0.4861484467983246,0.5055516958236694,0.4861484467983246,0.0455659590661525,-1.776744365692139,0.5204474329948425,2.999995231628418,0.5204474329948425,2.999995231628418,,,,,,
claude-sonnet-4-20250514,numeric,,0.034326497465372,huber,0.084842137992382,0.1038867607712745,0.8935484424742189,0.0453466274775564,-1080.937852035537,-1070.495935265511,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:32.030705+00:00,0.5055516958236694,0.4562704563140869,0.5055516958236694,0.4562704563140869,0.0455659590661525,-1.6139206886291504,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,
gpt-4,numeric,,0.0226247794926166,huber,0.1661724001169204,0.1862136274576187,0.4285135264698209,0.1145989760756492,-800.8131526562486,-790.3712358862226,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:37.090748+00:00,0.5055516958236694,0.5889148712158203,0.5055516958236694,0.5889148712158203,0.0455659590661525,-0.477981686592102,0.5204474329948425,1.357348918914795,0.5204474329948425,1.357348918914795,,,,,,
gpt-4.1,numeric,,0.0515769757330417,huber,0.1040636152029037,0.1378169655799865,0.8696828674183164,0.0956265199929475,-945.2778194502738,-934.8359026802478,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:38.834595+00:00,0.5055516958236694,0.4645064771175384,0.5055516958236694,0.4645064771175384,0.0455659590661525,-1.3394482135772705,0.5204474329948425,2.999999761581421,0.5204474329948425,2.999999761581421,,,,,,
gpt-4.1-mini,numeric,,0.0553858987987041,huber,0.1395773291587829,0.1914561837911605,0.7382527949984161,0.0862004009075462,-787.4862286425599,-777.044311872534,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:43.506294+00:00,0.5055516958236694,0.3931120336055755,0.5055516958236694,0.3931120336055755,0.0455659590661525,-1.843000650405884,0.5204474329948425,2.9999983310699463,0.5204474329948425,2.9999983310699463,,,,,,
gpt-4o,numeric,,0.0556786246597766,huber,0.1302256137132644,0.1642992049455642,0.8212744438353616,0.0827620407566428,-860.9117103741376,-850.4697936041116,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:48.351698+00:00,0.5055516958236694,0.4249116778373718,0.5055516958236694,0.4249116778373718,0.0455659590661525,-1.4255529642105105,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
humans,numeric,,0.0144358510151505,huber,0.0916809141635894,0.1115776896476745,0.765787397442637,0.0392103850841522,-1046.6564056708366,-1036.2144889008107,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:53.836200+00:00,0.5055516958236694,0.53314208984375,0.5055516958236694,0.53314208984375,0.0455659590661525,-0.9768028259277344,0.5204474329948425,1.7382241487503052,0.5204474329948425,1.7382241487503052,,,,,,
o3,numeric,,0.0315622128546237,huber,0.0864568874239921,0.1052782014012336,0.8837615165219479,0.048660159856081,-1074.5514720022172,-1064.1095552321913,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:39:55.565275+00:00,0.5055516958236694,0.4493313431739807,0.5055516958236694,0.4493313431739807,0.0455659590661525,-1.4675363302230835,0.5204474329948425,2.9999938011169434,0.5204474329948425,2.9999938011169434,,,,,,
o3-mini,numeric,,0.0542730800807476,huber,0.1148211956024169,0.1493931859731674,0.850104080775585,0.0859583470970392,-906.5633206486012,-896.1214038785753,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:00.742776+00:00,0.5055516958236694,0.4479810893535614,0.5055516958236694,0.4479810893535614,0.0455659590661525,-1.357286810874939,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
gpt-4,numeric-conf,,0.0177413988858461,huber,0.1428856551647186,0.1672942340373993,0.4447238815442482,0.0689287528395652,-852.2405436494226,-841.7986268793967,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:05.837698+00:00,0.5055516958236694,0.5693333745002747,0.5055516958236694,0.5693333745002747,0.0455659590661525,-0.4970989823341369,0.5204474329948425,1.2402279376983645,0.5204474329948425,1.2402279376983645,,,,,,
gpt-4.1,numeric-conf,,0.0427093282341957,huber,0.0882980152964592,0.1134814172983169,0.8928003239611512,0.064972408208996,-1038.5357763251147,-1028.0938595550888,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:07.551032+00:00,0.5055516958236694,0.4341925978660583,0.5055516958236694,0.4341925978660583,0.0455659590661525,-1.5762910842895508,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,
gpt-4.1-mini,numeric-conf,,0.0377878919243812,huber,0.1345850378274917,0.2094402909278869,0.563188769057929,0.0579265803098678,-744.3919611191795,-733.9500443491536,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:12.471844+00:00,0.5055516958236694,0.419111967086792,0.5055516958236694,0.419111967086792,0.0455659590661525,-1.689156174659729,0.5204474329948425,2.913132429122925,0.5204474329948425,2.913132429122925,,,,,,
gpt-4o,numeric-conf,,0.0389931201934814,huber,0.1028116196393966,0.1433660835027694,0.8163124837887539,0.0607659824192524,-926.3298542657662,-915.8879374957404,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:16.186070+00:00,0.5055516958236694,0.4582624733448028,0.5055516958236694,0.4582624733448028,0.0455659590661525,-1.6728293895721436,0.5204474329948425,2.9999990463256836,0.5204474329948425,2.9999990463256836,,,,,,
o3,numeric-conf,,0.0269016586244106,huber,0.0876207575201988,0.1040990799665451,0.8628174283431104,0.0425683572888374,-1079.9578126055649,-1069.515895835539,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:21.727487+00:00,0.5055516958236694,0.4181297719478607,0.5055516958236694,0.4181297719478607,0.0455659590661525,-1.585256576538086,0.5204474329948425,2.9999890327453613,0.5204474329948425,2.9999890327453613,,,,,,
o3-mini,numeric-conf,,0.0488924980163574,huber,0.1109573543071746,0.1285762190818786,0.8739695744517655,0.0730167558183893,-978.5920373342802,-968.1501205642544,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:26.718229+00:00,0.5055516958236694,0.4092341661453247,0.5055516958236694,0.4092341661453247,0.0455659590661525,-1.5216286182403564,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,
claude-3-haiku-20240307,CoT,,0.0280237253755331,huber,0.1339252144098281,0.177187830209732,0.4787682110834429,0.059905070066452,-824.6615657132937,-814.2196489432678,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:31.605581+00:00,0.5055516958236694,0.684619665145874,0.5055516958236694,0.684619665145874,0.0455659590661525,-0.4279258847236633,0.5204474329948425,1.44573712348938,0.5204474329948425,1.44573712348938,,,,,,
claude-opus-4-20250514,CoT,,0.0186587702482938,huber,0.0642231553792953,0.090234562754631,0.8692838242692843,0.0441634621885087,-167.1846757153134,-162.43411889994508,,,,,,,,36,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-17T21:40:33.334257+00:00,0.5055516958236694,0.4973287880420685,0.5055516958236694,0.4973287880420685,0.0455659590661525,-1.3181761503219604,0.5204474329948425,2.5706369876861572,0.5204474329948425,2.5706369876861572,,,,,,
gpt-4,CoT,,0.0126970829442143,huber,0.0777414590120315,0.1126450300216674,0.7329735313852372,0.0381107561290264,-1042.086587020873,-1031.6446702508467,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:34.172601+00:00,0.5055516958236694,0.497381180524826,0.5055516958236694,0.497381180524826,0.0455659590661525,-0.7916750907897949,0.5204474329948425,1.6081852912902832,0.5204474329948425,1.6081852912902832,,,,,,
gpt-4.1,CoT,,0.038499642163515,huber,0.0781385600566864,0.1001331657171249,0.912711539553883,0.0628763364627957,-1098.6020803740944,-1088.1601636040684,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:35.813909+00:00,0.5055516958236694,0.4551316499710083,0.5055516958236694,0.4551316499710083,0.0455659590661525,-1.3663606643676758,0.5204474329948425,2.9999992847442627,0.5204474329948425,2.9999992847442627,,,,,,
gpt-4.1-mini,CoT,,0.0297409128397703,huber,0.083818182349205,0.1007715761661529,0.8849557895168911,0.038591643164098,-1090.9616935630852,-1080.5323029072906,,,,,,,,239,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:40.891095+00:00,0.5055516958236694,0.4231612384319305,0.5055516958236694,0.4231612384319305,0.0455659590661525,-1.5568861961364746,0.5204474329948425,2.9999966621398926,0.5204474329948425,2.9999966621398926,,,,,,
gpt-4o,CoT,,0.0270676687359809,huber,0.079216793179512,0.1015342772006988,0.8772073030865941,0.0418300252407789,-1091.9322394032129,-1081.490322633187,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:46.227884+00:00,0.5055516958236694,0.442186564207077,0.5055516958236694,0.442186564207077,0.0455659590661525,-1.5255179405212402,0.5204474329948425,2.999993324279785,0.5204474329948425,2.999993324279785,,,,,,
o3,CoT,,0.0239530969411134,huber,0.0837935730814933,0.0992924943566322,0.8631777972220657,0.0316445934746799,-1065.693969229498,-1055.353757114499,,,,,,,,232,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:51.929720+00:00,0.5055516958236694,0.4105425775051117,0.5055516958236694,0.4105425775051117,0.0455659590661525,-1.594832420349121,0.5204474329948425,2.8677706718444824,0.5204474329948425,2.8677706718444824,,,,,,
o3-mini,CoT,,0.0431875325739383,huber,0.0955007150769233,0.1225068420171737,0.8764885010944082,0.0666529407724738,-1001.8024198665412,-991.3605030965152,,,,,,,,240,logistic,3,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:40:54.691522+00:00,0.5055516958236694,0.4452472627162933,0.5055516958236694,0.4452472627162933,0.0455659590661525,-1.3683055639266968,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,
claude-3-5-haiku-20241022,numeric,,0.022981459274888,huber,0.1172913461923599,0.1687587797641754,0.521172325282619,0.0325350392609834,-846.0567736331499,-832.1342179397819,,,,,,,,240,logistic,4,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-17T21:40:59.290367+00:00,0.4715025722980499,0.4810319244861603,0.4715025722980499,0.4810319244861603,-0.0642904788255691,-1.7954833507537842,-0.0555315837264061,0.7795606255531311,0.9048545360565186,2.9999818801879883,,,,,,
claude-3-7-sonnet-20250219,numeric,,0.0545440688729286,huber,0.1128395274281501,0.1404729783535003,0.8518845246750631,0.0796936953440308,-934.1152348404812,-920.1926791471134,,,,,,,,240,logistic,4,0.05,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-17T21:41:04.292668+00:00,0.5055516958236694,0.460082858800888,0.5055516958236694,0.460082858800888,0.0455659590661525,-1.6004235744476318,0.5204474329948425,2.999999523162842,-0.0582337826490402,3.0,,,,,,
